,name,rakuten_id,jalan_id,yahoo_id,lat,lng,address,tel
,コンドミニアムリゾート那覇リビングイン旭橋駅前アネックス,193269,,,26.2133712,127.6755244,沖縄県那覇市東町5-17,098-894-8628
,ホテルユクエスタ旭橋,16234,,,26.21315171,127.6754389,沖縄県那覇市東町5-19,098-866-0600
,リーガロイヤルグラン沖縄,136808,,,26.21069493,127.6756872,沖縄県那覇市旭町1-9,098-867-3331
,Ｍｒ．ＫＩＮＪＯｉｎＳｙａｎｔｉＶａｎ壺川駅,167142,,,26.20751803,127.6797362,沖縄県那覇市泉崎2-103-21,098-851-3803
,東急ステイ沖縄那覇,177761,,,26.20816398,127.6777643,沖縄県那覇市壷川3-2-1,098-833-1090
,ダブルツリーｂｙヒルトン那覇,70304,,,26.21203922,127.6749928,沖縄県那覇市東町3-15,098-862-0123
,琉球サンロイヤルホテル,18415,,,26.21346685,127.6750206,沖縄県那覇市東町6-20,098-862-3811
,ホテルユクエスタ東町,183825,,,26.21330844,127.6747355,沖縄県那覇市東町7-22,098-866-0620
,かりゆしコンドミニアムリゾート那覇　スカイ・リビングホテル旭橋駅前,180091,,,26.2125901,127.6745185,沖縄県那覇市東町9-14,098-862-1212
,ホテルトーマス旭橋駅,180630,,,26.21278,127.6745269,沖縄県那覇市東町8-6,092-292-2431
,沖縄の宿　ふぁみり〜ｉｎｎ,166493,,,26.2125123,127.6743072,沖縄県那覇市東町9-7,070-5277-8538
,コンドミニアムリゾート那覇リビングイン旭橋駅前プレミア,153504,,,26.2115963,127.6741267,沖縄県那覇市東町11-17,098-943-1339
,ＣｌｅａｎＨｏｔｅｌｓ　ｉｎ　Ｈｉｇａｓｈｉｍａｃｈｉ,182467,,,26.2127318,127.6739619,沖縄県那覇市東町24-18,098-894-8798
,ＣＡＢＩＮ＆ＨＯＴＥＬ　ＲｅＴＩＭＥ,176712,,,26.2105434,127.6735384,沖縄県那覇市東町14-10,098-861-1810
,メルキュール沖縄那覇,137367,,,26.20568994,127.6790093,沖縄県那覇市壺川3-3-19,098-855-7111
,グッドライフアパートメント,183606,,,26.2132893,127.6729372,沖縄県那覇市西1-8-18,050-3628-1830
,グッドライフアパートメント　＾,169632,,,26.213291,127.6729097,沖縄県那覇市西1-8-18　Ｇｏｏｄ　Ｌｉｆｅ　Ａｐａｒｔｍｅｎｔ,050-3628-1830
,ＫＹアパートメント　＾,190018,,,26.20516804,127.6806478,沖縄県那覇市壺川2-1-1　ＫＹハイツ　ＫＹ　Ａｐａｒｔｍｅｎｔ,090-1945-9841
,美らガーナハウス壷川,161079,,,26.205091,127.6808157,沖縄県那覇市壺川2-1-3　ガナハビル,090-1940-0627
,ＫＩＹＡＺＡ　ＲＥＳＯＲＴ　ＯＫＩＮＡＷＡ　ＥＡＳＴ,192590,,,26.2119584,127.6726728,沖縄県那覇市東町19-13,098-863-6255
,ＫＹアパートメント,166471,,,26.2049806,127.680719,沖縄県那覇市壷川2-1-1　ＫＹハイツ,090-1940-0627
,那覇中心街まで徒歩圏内、空港近く、モノレール駅近く　＾,169038,,,26.211172,127.67271,沖縄県那覇市東町18－21　ＡＳＡＨＩ　ＨＯＵＳＥ　2階,03-4405-2361
,ウルエスポワール那覇,181502,,,26.2111734,127.6727091,沖縄県那覇市東町18-21,03-4405-2361
,ビジネスホテルマリンウエスト那覇,9460,,,26.2134446,127.6726319,沖縄県那覇市西1-8-15,098-863-0055
,ホテル・トリフィート那覇旭橋,172985,,,26.21434098,127.6727539,沖縄県那覇市西1-11-19,098-860-6430
,ＴＨＥ　ＮＥＳＴ那覇,196246,,,26.2126754,127.6723072,沖縄県那覇市西1-6-1,098-869-8015
,ウルエスポワール那覇Ⅱ,181503,,,26.2137049,127.672171,沖縄県那覇市西１丁目１４番１号　平良アパート３階,03-4405-2361
,ｉ　ｈｏｍｅ　Ｔｓｕｂｏｇａｗａ　＾,173727,,,26.20480834,127.6835579,沖縄県那覇市壺川1-16-15,050-3390-8180
,クリアスホテル壺川マルシェ,165909,,,26.20461696,127.6836666,沖縄県那覇市壺川1丁目17番26号,098-851-3944
,カモミール西町　＾,170576,,,26.2132072,127.6718263,沖縄県那覇市西1-18-16　Ｃｈａｍｏｍｉｌｅ　Ｎｉｓｈｉｍａｃｈｉ,080-4086-2001
,ＨＯＬＩＤＡＹ,182043,,,26.213544,127.6718119,沖縄県那覇市西1-17-15　サンホーム102,050-3749-6060
,ホテルリビングイン那覇港前,183960,,,26.2120588,127.6714991,沖縄県那覇市西1-4-11,098-943-1339
,ウエストヴィラ,178301,,,26.2141148,127.6715989,沖縄県那覇市西1-13-9  4階,098-894-3597
,Ｔｓｕｂｏｇａｗａ　４Ｆ　＾,173694,,,26.2039698,127.6825552,沖縄県那覇市壺川1-13-5　4Ｆ,080-9852-8558
,Ｔｓｕｂｏｇａｗａ　３Ｆ　＾,174571,,,26.2039698,127.6825552,沖縄県那覇市壺川1-13-5 3階,080-9852-8558
,ネストホテル那覇西,183769,,,26.2124677,127.6713439,沖縄県那覇市西1-20-19,098-988-9696
,Ｄｏｔ　Ｈｏｕｓｅ　Ｎａｈａ　（旧壺川２Ｆ）／民泊,175882,,,26.2036308,127.6811537,沖縄県那覇市壺川2－7－4　壷川ビル2Ｆ,080-3751-4204
,壺川３Ｆ　＾,173656,,,26.203619,127.6811908,沖縄県那覇市壷川2-7-4 壷川ビル3F,080-3751-4204
,ＪＱ　ｖｉｌｌａ　ｎａｈａ　ｎｉｓｈｉ,184238,,,26.2120423,127.6710654,沖縄県那覇市西1-21-3　2Ｆ,075-708-3863
,那覇ウエスト・イン,72693,,,26.213301,127.6709768,沖縄県那覇市西1-16-7,098-862-0048
,ホテルナハ港,44084,,,26.21196139,127.6709348,沖縄県那覇市西1-22-1,098-868-2673
,Ｍｒ．ＫＩＮＪＯ　Ｃｏｌｏｒ’ｚ　Ｋｕｎｉｎｄａ,177756,,,26.2160427,127.6716779,沖縄県那覇市久米1-24-3,098-917-6272
,ＫＩＹＡＺＡ　ＲＥＳＯＲＴ　ＯＫＩＮＡＷＡ　ＫＵＭＥ,193071,,,26.216124,127.6717051,沖縄県那覇市久米1-24-5,098-862-5666
,Ｍｉｚｕ　Ｈｏｕｓｅ　壷川,173140,,,26.20342315,127.6826389,沖縄県那覇市壷川2-12-2-3Ｆ,098-996-2078
,ヴィラコースト　西町　＾,169975,,,26.2163668,127.6714825,沖縄県那覇市辻1-2-15　Ｖｉｌｌａ　Ｃｏａｓｔ　Ｎｉｓｈｉｍａｃｈｉ,098-866-3114
,Ｍｉｚｕ　Ｈｏｕｓｅ　＾,185483,,,26.2150712,127.6708695,沖縄県那覇市辻1-1-2　Ｍｉｚｕ　Ｈｏｕｓｅ,080-7985-3823
,Ｍｒ．ＫＩＮＪＯ　ｉｎ　ＨＡＩＢＩＳＵ西町,182695,,,26.2154951,127.6706721,沖縄県那覇市辻1-4-21,098-917-1652
,ＰＩＮＥＡＰＰＬＥ　ＨＯＴＥＬ,179097,,,26.2162245,127.6709526,沖縄県那覇市辻1‐3‐21　2F,5031766454
,ＯＫＩＮＡＷＡ　ＳＴＡＹ３｜空港から車で８分。駐車場先着１組無料でシンプル快適リラックス空間　＾,171126,,,26.2027566,127.6825785,沖縄県那覇市壺川2-11-6　2Ｆ・3Ｆ　Ｃｏｍｆｏｒｔ　ｓｔａｙ　Ｙａｍａ,090-5946-4280
,カラテメイト琉球,165997,,,26.21538877,127.6705087,沖縄県那覇市辻1-4-7,098-917-2372
,Ｇｌｏｒｙ　ｉｓｌａｎｄ　ｏｋｉｎａｗａ　ＳＯＢＥ,184211,,,26.2029184,127.6838148,沖縄県那覇市楚辺2-41-14,098-996-5083
,ＬＯＷ　ＣＯＳＴ　ＲＥＳＯＲＴ　ＮＡＨＡ　ＡＩＲＰＯＲＴ,192827,,,26.2156149,127.6703977,沖縄県那覇市辻1-5-20,098-966-2469
,リヴェール辻,181213,,,26.2157337,127.670389,沖縄県那覇市辻1-5-19　2階,098-963-7007
,ティサージホテル那覇,165239,,,26.2141259,127.6698768,沖縄県那覇市西2-14-1,098-861-1122
,民宿グリーンハウス＜沖縄県＞,28056,,,26.21257243,127.6697016,沖縄県那覇市西2-9-1,098-868-9449
,Ｍｒ．ＫＩＮＪＯ　ｉｎ　ＮＡＨＡ,176605,,,26.21616947,127.6704794,沖縄県那覇市辻1-6-26,098-917-1725
,エイトハウス辻　＾,194763,,,26.2166726,127.6704325,沖縄県那覇市辻1-6-8　エイトハウス辻,080-3751-4204
,民宿　たつや旅館,38434,,,26.21563439,127.6699301,沖縄県那覇市辻1-9-21,098-860-0000
,Ｔ－ＳＴＹＬＥ,167691,,,26.21716715,127.6706283,沖縄県那覇市辻2-7-1,098-917-1780
,Ｈｏｔｅｌ　Ｂｒｉｃｋ,182735,,,26.2174855,127.6706513,沖縄県那覇市辻2-12-11,050-1721-0751
,エナジック沖縄国際ユースホステル,198420,,,26.2031316,127.6753647,沖縄県那覇市奥武山町51,098-857-0073
,Ｂ／Ｃ　ＨＯＴＥＬ　那覇　レンタカー付ホテル,192081,,,26.2128536,127.6690728,沖縄県那覇市西2-11-11,050-3101-9683
,レジデンシャルホテル１８３那覇（Ｒｅｓｉｄｅｎｔｉａｌ　Ｈｏｔｅｌ　１８３　Ｎａｈａ）,176578,,,26.2163882,127.669922,沖縄県那覇市辻1-8-3,050-3138-4183
,沖縄ホテルコンチネンタル,142912,,,26.21762674,127.6695671,沖縄県那覇市辻2-19-2,989439555
,旅の宿　らくちん,37432,,,26.21691085,127.6691155,沖縄県那覇市辻1-13-8,098-868-6302
,ホテル・アンドルームス那覇ポート,183747,,,26.21321515,127.6679026,沖縄県那覇市西2丁目23-1,098-861-8111
,コンドホテル　ＪＯＹ　ＩＮＮ,179196,,,26.20212416,127.6875107,沖縄県那覇市古波蔵1-1-1,080-2156-8075
,レンブラントスタイル那覇,183302,,,26.21360602,127.6677412,沖縄県那覇市西2-24-3,098-975-9110
,ルートイングランティア那覇,7589,,,26.21482217,127.6679267,沖縄県那覇市西2-25-12,050-1725-7353
,ＨＯＴＥＬ　ＳＡＮＳＵＩ　ＮＡＨＡ　琉球温泉　波之上の湯,178447,,,26.21867206,127.6695497,沖縄県那覇市辻2-25-1,050-1722-5762
,ホテルリブマックス那覇波の上Ⅰ,197211,,,26.2171514,127.6685124,沖縄県那覇市辻1-15-10,098-867-4140
,ホテルリブマックス那覇波の上Ⅱ,197210,,,26.2173643,127.6684795,沖縄県那覇市辻1-15-12,098-862-8680
,ロワジールスパタワー那覇,78094,,,26.21327231,127.6668157,沖縄県那覇市西3-2-1,098-868-2222
,ホテルパークスタジアム那覇,20370,,,26.20350394,127.6708211,沖縄県那覇市山下町10-2,098-859-9000
,Ｒｅｆｌｅｘｉｏｎ　Ｖｉｌｌａ　ＧＬＡＮＺ,198608,,,26.6289257,128.0485974,沖縄県名護市稲嶺472-3,050-1722-9161
,沖縄古民家宿・まきや　とくすけやー,162971,,,26.6286848,128.03633,沖縄県名護市真喜屋407,0980-43-9681
,やんばるの宿　月桃,177478,,,26.6190753,128.0213424,沖縄県名護市川上893,090-6856-9907
,Ｈａｎａ－Ｒｅ－Ｓｏｒｔ　名護,181026,,,26.6337371,128.0420456,沖縄県名護市稲嶺72,8046470680
,ＴＡＢＩＪＩＭＡＮ,191801,,,26.63519248,128.0417202,沖縄県名護市稲嶺93（TABIJIMAN),090-7585-4732
,ペンションかなさ,181726,,,26.63550384,128.0412632,沖縄県名護市稲嶺153-2,090-6666-1111
,あやの荘,161150,,,26.6303381,128.0635563,沖縄県名護市源河61-2,090-4510-2520
,ＧＵＥＳＴ　ＨＯＵＳＥ　ＳＵＭＩＲＥ　＾,185284,,,26.6331375,128.0652737,沖縄県名護市源河1294　ＧＵＥＳＴ　ＨＯＵＳＥ　ＳＵＭＩＲＥ,090-6858-8297
,グランメール親川　＾,185678,,,26.623249,128.0153536,沖縄県名護市親川21-6　グランメール親川,090-9586-7854
,アザミ７＜宮古島＞,165870,,,24.7973468,125.2967332,沖縄県宮古島市平良西里849-7,06-6696-6207
,ＢＬＵＥＳＯＬＡＲＥ　Ａｑｕａ　＾,193946,,,24.79579434,125.2955962,沖縄県宮古島市平良字西里943-10　ＢＬＵＥＳＯＬＡＲＥ　Ａｑｕａ,098-079-8591
,ｅｃｏｔ　下里２＜宮古島＞,179149,,,24.78997222,125.2864803,沖縄県宮古島市平良下里南腰原1303-1,050-2018-7883
,Ｖａｌｕｅ　Ｒｅｓｉｄｅｎｃｅ　Ｈｏｔｅｌ　腰原／民泊,194079,,,24.78952144,125.2845855,沖縄県宮古島市平良下里1505-1,080-1090-6808
,ホテル　カリフォルニア　宮古島リゾート＜宮古島＞,182679,,,24.80001864,125.298565,沖縄県宮古島市平良字東仲宗根903番地18,050-2018-7883
,宮古島センチュリーマンション　＜宮古島＞,30062,,,24.79056269,125.2891666,沖縄県宮古島市平良下里1361-12,0980-72-6663
,Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１　Ｍｉｙａｋｏｊｉｍａ＜宮古島＞,196581,,,24.7891469,125.2785561,沖縄県宮古島市平良松原558-3,050-1725-3618
,みなくる荘　＜宮古島＞,44341,,,24.78889888,125.2812479,沖縄県宮古島市平良下里1562-2,0980-73-1431
,Ｍｒ．ＫＩＮＪＯ　宮古島アパラギリゾート１＜宮古島＞,184452,,,24.7959573,125.2967302,沖縄県宮古島市平良字西里941-2,0980-79-7147
,ＨｉｌｌＳｉｄｅ　Ｓａｎｄｓ（ヒルサイド　サンド）　＜宮古島＞,139777,,,24.82274091,125.2848155,沖縄県宮古島市平良荷川取427-9,0980-78-5252
,Ｍｒ．ＫＩＮＪＯ　ｉｎｎ　下里南＜宮古島＞,182697,,,24.78832614,125.2817578,沖縄県宮古島市平良字下里1557-2,0980-79-7731
,ｅｃｏｔ　伊良部大橋　Ｐｒｅｍｉｅｒ＜宮古島＞,181966,,,24.7920274,125.2685471,沖縄県宮古島市平良字久貝797-1,050-2018-7883
,宮古島　ＷｈｉｔｅＳｈｉｓａ＜宮古島＞,179052,,,24.7883189,125.286875,沖縄県宮古島市平良下里1470-5,03-6820-4510
,Ｅｃｏｔ　下里　３＜宮古島＞,179813,,,24.78807356,125.2866677,沖縄県宮古島市平良下里1489-7,050-2018-7883
,ＢＬＵＥＳＯＬＡＲＥ　Ｒｅｅｆ　＾,193947,,,24.7970632,125.2990876,沖縄県宮古島市平良字西里871-9　ＢＬＵＥＳＯＬＡＲＥ　Ｒｅｅｆ,098-079-8591
,ＮＣ　ＤＥＣＯＲ／民泊,171302,,,24.8126584,125.2999779,沖縄県宮古島市平良西仲宗根39-1　ＴＨＸ-1　102号室,050-5444-6620
,ゆにの里　ぱりなか＜宮古島＞,161246,,,24.79095843,125.2689604,沖縄県宮古島市平良久貝793-12,0980-73-1233
,ぱりなかウィークリー＜宮古島＞,173177,,,24.79056453,125.2687704,沖縄県宮古島市平良久貝940-7,0980-73-1233
,宮古島の宿＜宮古島＞,166542,,,24.7866807,125.2832428,沖縄県宮古島市平良下里1574-8,080-6489-0798
,ｅｃｏｔ　砂山ビーチ＜宮古島＞,181273,,,24.82470378,125.2842472,沖縄県宮古島市平良荷川取前原407-8,050-2018-7883
,宮古島の家　葵／和＜宮古島＞,178999,,,24.7905506,125.267083,"沖縄県宮古島市平良久貝778-12,778-13",0980-73-3393
,ｅｃｏｔ　下里１＜宮古島＞,177548,,,24.7862171,125.2878149,沖縄県宮古島市平良下里南腰原1442-5,050-2018-7883
,ヒルトン沖縄宮古島リゾート＜宮古島＞,187475,,,24.8013327,125.2591588,沖縄県宮古島市平良久貝550-7,0980-75-5500
,ＬＥＯ癒リゾート宮古島＜宮古島＞,184551,,,24.78632246,125.2901407,沖縄県宮古島市平良字下里1412番2,0980-79-5760
,ＨＯＴＥＬ　華　＜宮古島＞,39952,,,24.78561599,125.28995,沖縄県宮古島市平良下里1420-5,0980-79-9739
,ゲストハウス　ブーズ＜宮古島＞,176657,,,24.8243082,125.2935661,沖縄県宮古島市平良荷川取1361-1,0980-72-2426
,ＡＫＩＺＵＹＡ　ＳＴＡＹ　ＭＩＹＡＫＯＪＩＭＡ＜宮古島＞,183274,,,24.7888633,125.2661355,沖縄県宮古島市平良久貝21,080-4114-7584
,民宿　島人　＜宮古島＞,153100,,,24.7901104,125.2645582,沖縄県宮古島市平良久貝453-17,0980-79-8256
,ＶＩＶＩＤテラス２０１　＾,186423,,,24.8274032,125.2835078,沖縄県宮古島市平良字荷川取669-3　ＶＩＶＩＤ　Ｔｅｒｒａｃｅ　201,080-4086-2001
,Ｎｉｃｃａ＜宮古島＞,196266,,,24.8274032,125.2835078,沖縄県宮古島市平良字荷川取369-13,090-8294-0283
,ホテルフィオマーレ＜宮古島＞,182632,,,24.7838982,125.2802551,沖縄県宮古島市平良字松原649-1,0980-73-2288
,Ｊ＆Ｍ　ＲＥＳＯＲＴ　ＰａｎｉＰａｎｉ＜宮古島＞,197673,,,24.7872979,125.2678675,沖縄県宮古島市平良字松原365-1,0980-73-3393
,癒しのゲストハウスＨａｎａｈａｎａ　＜宮古島＞,73906,,,24.789529,125.2646839,沖縄県宮古島市平良久貝50-1,0980-72-8757
,Ｈ．Ｉイン６３４　＜宮古島＞,165045,,,24.7892105,125.2645359,沖縄県宮古島市平良久貝95-11,0980-79-0909
,ＨＯＴＥＬ　Ｆｉｔ　ｉｎ　宮古島（ホテルフィットイン宮古島）＜宮古島＞,182472,,,24.78315181,125.2815928,沖縄県宮古島市平良字久貝1080-13,0980-79-7741
,ＢＬＵＥ　ＳＯＬＡＲＥ　ＩＩ　　＾,190079,,,24.7869371,125.2673267,沖縄県宮古島市平良字松原351-1　ＢＬＵＥ　ＳＯＬＡＲＥ　ＩＩ,098-079-8591
,ＢＬＵＥ　ＳＯＬＡＲＥ　Ｉ　　＾,190080,,,24.7869371,125.2673267,沖縄県宮古島市平良字松原351-3　ＢＬＵＥ　ＳＯＬＡＲＥ　Ｉ,098-079-8591
,Ｍｒ．ＫＩＮＪＯ　ＭｉｇｈｔｙＯｎｅ　宮古島＜宮古島＞,178183,,,24.7830031,125.2815582,沖縄県宮古島市平良久貝1080-23,0980-79-5700
,あかばなのさと＜宮古島＞,172045,,,24.7878328,125.2653525,沖縄県宮古島市平良久貝115,03-6272-9328
,ｐａｉｍａｎｕ＜宮古島＞,183555,,,24.7878552,125.2649577,沖縄県宮古島市平良久貝103,0980-76-3177
,ＳＯＲＡ　ＨＯＵＳＥ　宮古島＜宮古島＞,178715,,,24.7885776,125.2638418,沖縄県宮古島市平良久貝447-8,070-4078-9957
,オーシャンヴィラ　ゆにの浜　＜宮古島＞,140983,,,24.78952974,125.2627019,沖縄県宮古島平良久貝438-3,0980-79-0987
,Ｖｉｌｌａ　Ｂｌｕｅ　Ｔｅｒａｓｕ　宮古島＜宮古島＞,193046,,,24.7877354,125.2646803,沖縄県宮古島市平良久貝148-1,06-6796-9685
,うりずんの風　＜宮古島＞,134840,,,24.78573238,125.2669686,沖縄県宮古島市平良松原140,090-9658-4478
,ＵＭＩＴＯＨＯＳＨＩ宮古島＜宮古島＞,183748,,,24.78523825,125.267832,沖縄県宮古島市平良松原410,090-2721-0921
,ｅｃｏｔ　伊良部大橋　Ｓｕｎｓｅｔ　Ｈｉｌｌｓ＜宮古島＞,181274,,,24.78770112,125.2640157,沖縄県宮古島市平良字久貝159番地,050-2018-7883
,自由自在空間　久松館＜宮古島＞,167312,,,24.7846387,125.2675162,沖縄県宮古島市平良松原120,090-9784-1545
,Ｌｉｖｅ　Ｖｉｌｌａ　宮古ブルー＜宮古島＞,198323,,,24.78410342,125.2684385,沖縄県宮古島市平良松原828-3,090-8152-7133
,ヴィラフォレスタ＜宮古島＞,166476,,,24.7855386,125.2654913,沖縄県宮古島市平良松原41,0980-72-6596
,Ｖａｌｕｅ　Ｒｅｓｉｄｅｎｃｅ　Ｈｏｔｅｌ下里＜宮古島＞,198493,,,24.7832291,125.2944882,沖縄県宮古島市平良下里3060-7,03-6277-6711
,ゆにの浜　パナリ＜宮古島＞,182009,,,24.7858532,125.2636751,沖縄県宮古島市平良字久貝231-5,0980-79-0987
,ＮＡＯＸ　Ｉ＜宮古島＞,188734,,,24.7858045,125.2636322,沖縄県宮古島市平良久貝231-22,0980-75-6090
,Ｖａｌｕｅ　Ｒｅｓｉｄｅｎｃｅ　Ｈｏｔｅｌ　久貝＜宮古島＞,198020,,,24.7858045,125.2636322,沖縄県宮古島市平良字久貝231-2,0980-79-8155
,Ｋｏａｈｏｍｅ＜宮古島＞,196225,,,24.8314616,125.281127,沖縄県宮古島市平良荷川取495-17,0980-79-7759
,ｇｕｅｓｔ　ｈｏｕｓｅ　ＡＬＯ＜宮古島＞,198724,,,24.7846108,125.2647283,沖縄県宮古島市平良字松原54,0980-79-8569
,ＨＯＴＥＬ　ＰＩＮＫ　ＨＩＢＩＳＣＵＳ＜宮古島＞,180338,,,24.785753,125.2624481,沖縄県宮古島市平良久貝248-10,0980-79-7242
,クリスタルヴィラ宮古島砂山ビーチ　＜宮古島＞,141029,,,24.83184815,125.2783073,沖縄県宮古島市平良荷川取628,0980-79-8800
,石水亭　はなれ＜宮古島＞,177944,,,24.7903636,125.3048323,沖縄県宮古島市平良西里1327-10,0980-79-7788
,メーアレジデンスホテル　宮古空港前＜宮古島＞,198688,,,24.7900287,125.3045961,沖縄県宮古島市平良西里1327-8,0980-79-8411
,ホテルパラディーゾ宮古島＜宮古島＞,178888,,,24.7901845,125.3049394,沖縄県宮古島市平良字西里1327-8,050-3101-9683
,〜Ｖｉｌｌａ　Ｒｉｋｙｕ〜　離宮＜宮古島＞,182743,,,24.83249584,125.2788304,沖縄県宮古島市平良荷川取676-7,0980-79-7474
,ロワン・ディシー＜宮古島＞,166904,,,24.7849663,125.2605834,沖縄県宮古島市平良久貝252,0980-73-8268
,一棟貸　ヴィラ・アカバナー　Ａ棟　＾,170241,,,24.7841505,125.2615064,沖縄県宮古島市平良字久貝242-1　ヴィラ・アカバナー,070-8569-5484
,一棟貸　ヴィラ・アカバナー　Ｂ棟　＾,170242,,,24.7841505,125.2615064,沖縄県宮古島市平良字久貝242-1　ヴィラ・アカバナー,070-8569-5484
,たびのホテルＶｉｌｌａ宮古島＜宮古島＞,184856,,,24.78421872,125.2606008,沖縄県宮古島市平良久貝244-1,0980-75-3100
,宮古島ホテル　ＬＡＮＩＫＡＩ　ＴＡＮＤＩ　ＧＡ　ＴＡＮＤＩ（宮古島ホテル　ラニカイ）＜宮古島＞,173178,,,24.78445414,125.2595991,沖縄県宮古島市平良久貝256-1,980790439
,クリスタルパーク久松＜宮古島＞,183165,,,24.78423772,125.2596027,沖縄県宮古島市平良字久貝256-1,0980-79-8800
,ＢｉＢｉ　Ｈｏｔｅｌ　宮古空港前＜宮古島＞,184537,,,24.7875272,125.3082808,沖縄県宮古島市平良字西里1449-3,0980-79-7789
,パインヒルズ　ホテル＜宮古島＞,179065,,,24.78659109,125.3078509,沖縄県宮古島市平良字西里越地1455-3,050-2018-7883
,コンドミニオ宮古空港＜宮古島＞,198379,,,24.7868685,125.3084208,沖縄県宮古島市平良西里1456-1,0980-79-7789
,ＢｉＢｉ　Ｈｏｔｅｌ　Ｇｒｏｕｐ　グランリーフ宮古島＜宮古島＞,183238,,,24.7866013,125.3090492,沖縄県宮古島市平良字西里1456-8,0980-75-3525
,島ログ＜宮古島＞,191881,,,24.7791866,125.3067405,沖縄県宮古島市平良字下里2120-3,090-4794-1011
,宮古島一戸建テマカヒルズ２棟隣接×最大５名様　＾,194299,,,24.7320388,125.316668,沖縄県宮古島市上野字宮国1514-2　テマカヒルズ,090-7656-7873
,ＡＺＺＵＲＲＡ＜宮古島＞,187282,,,24.7420189,125.3140584,沖縄県宮古島市上野上野446,080-3496-8181
,ヒルズヴィラ宮古島　＜宮古島＞,153181,,,24.72334626,125.325416,沖縄県宮古島市上野宮国812-16,080-7008-6427
,宮古島絶景Ｏｃｅａｎｖｉｅｗ　ヴィラ　てぃんぬぱな＜宮古島＞,192063,,,24.7219951,125.3205364,沖縄県宮古島市上野字宮国569-5　2Ｆ,080-8711-4827
,コテージしず和　＜宮古島＞,153357,,,24.72188444,125.321779,沖縄県宮古島市上野宮国812-42,090-9787-2018
,食・宿・寿々ひさびさ〜　＜宮古島＞,79332,,,24.74567059,125.3320941,沖縄県宮古島市上野野原796-1,0980-76-3668
,宮古島ヴィラルボーノ＜宮古島＞,188822,,,24.72325263,125.3328928,沖縄県宮古島市上野宮国999-20,090-3925-4654
,フェリスヴィラスイート宮古島・上野　＜宮古島＞,147947,,,24.72013279,125.3301421,沖縄県宮古島市上野宮国935-8,0980-74-7500
,ヴィラＣＨＩＹＯＤＡ３９０＜宮古島＞,179622,,,24.7520164,125.3199875,沖縄県宮古島市上野野原390-40,080-1540-5790
,ホテル　シーブリーズコーラル＜宮古島＞,183137,,,24.720481,125.333259,沖縄県宮古島市上野宮国974-3,0980-74-7070
,シギラベイサイドスイート　アラマンダ　＜宮古島＞,56662,,,24.72386735,125.3371273,沖縄県宮古島市上野新里926-25,0980-74-7100
,ｊｉａｎ　ｍｉｙａｋｏｊｉｍａ＜宮古島＞,166339,,,24.75253015,125.3179036,沖縄県宮古島市上野野原398-27,080-2234-8021
,ｃａｓａ　ｄｅ　ｓｏｌ＜宮古島＞,193445,,,24.729838,125.3412701,沖縄県宮古島市上野字新里108-1,03-5642-6548
,マラケシュ＜宮古島＞,197862,,,24.7301243,125.3428606,沖縄県宮古島市上野新里76,080-4300-8001
,グレースヴィラ宮古島＜宮古島＞,183727,,,24.7224061,125.3022602,沖縄県宮古島市下地字嘉手苅283-5,098-989-7617
,オーシャン　ヴィラ　ハニー＜宮古島＞,164809,,,24.72787582,125.3435262,沖縄県宮古島市上野新里1090-5,080-9852-8211
,ペンションＣＨＩＹＯＤＡ＜宮古島＞,179794,,,24.7550414,125.3121617,沖縄県宮古島市上野野原カギモリ89-30,0980-76-2588
,Ｃ－ｓｔｅｌｌａ　ｉｎｎ　ＭＩＹＡＫＯＪＩＭＡ＜宮古島＞,172581,,,24.73049891,125.3451851,沖縄県宮古島市上野新里45-1,8080229
,ＴＨＥ　ＳＨＩＧＩＲＡ　＜宮古島＞,188196,,,24.7189002,125.3388891,沖縄県宮古島市上野新里1405-3,0980-74-7240
,てぃぐまの宿＜宮古島＞,191594,,,24.7532996,125.3066733,沖縄県宮古島市下地字川満803-1,098-963-7007
,スターハウス宮古島＜宮古島＞,180352,,,24.7529135,125.3056925,沖縄県宮古島市下地川満803-3,000-0000-0000
,またたびや　宮古島の風が吹きぬける丘の宿　＜宮古島＞,158734,,,24.7539201,125.3039855,沖縄県宮古島市下地川満800-37,0980-76-4161
,クリスタルヴィラベイサイド＜宮古島＞,184871,,,24.71258913,125.3074566,沖縄県宮古島市上宮国373-52,0980-79-8800
,石垣島　一棟貸切りのお宿　ちゅら赤瓦＜石垣島＞,168638,,,24.3440241,124.1557915,沖縄県石垣市石垣291,090-3379-2947
,【スミオのＫｉｉｙａｍａドミトリー】石垣島ゲストハウス一棟貸し切り／Ｍａｘ８／民泊,186206,,,24.3446554,124.1592574,沖縄県石垣市字石垣109-1,050-8880-4077
,ＣＯＲＥ　ＨＯＵＳＥ　石垣島／民泊,171421,,,24.34300545,124.1579917,沖縄県石垣市字石垣68　ＣＯＲＥ　ＨＯＵＳＥ　Ｉｓｈｉｇａｋｉｊｉｍａ,070-4381-5099
,ゲストハウス＆ダイビング　シーコロ　＜石垣島＞,142779,,,24.342755,124.1562,沖縄県石垣市石垣260,080-1832-4777
,ホテル石垣　＆　ちこんきやー＜石垣島＞,188104,,,24.3427009,124.1555583,沖縄県石垣市石垣280,098-894-3597
