宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
由布院温泉　野蒜山荘（のびるさんそう）,30058,,,33.27426168,131.3654332,大分県由布市湯布院町川上７８６番地６,0977-85-4768
由布院温泉　御宿　一禅,31202,,,33.27345902,131.366772,大分県由布市湯布院町川上1209-1,0977-85-2357
ゆふいん由布茶寮,166932,,,33.2717916,131.3688565,大分県由布市湯布院町川上1389,0977-76-8140
民泊ｈａｒｕｎａ,172392,,,33.2711388,131.3695731,大分県由布市湯布院町川上1334,0977-51-5433
宗鶴庵　＾,199553,,,33.2570948,131.3725072,大分県由布市湯布院町川上1984-151　Ｓｏｋａｋｕａｎ,050-1741-0183
由布院温泉グランピング　風の響き,187285,,,33.27147805,131.3695261,大分県由布市湯布院町川上1314-1,0977-85-7822
ｖｉｌｌａエーデン,189058,,,33.26098643,131.336442,大分県由布市湯布院町川北918-37,0977-76-5414
ゆふ山荘｜湯布院の自然と温泉でゆったりステイ｜金鱗湖＆由布岳散策もすぐ　＾,191041,,,33.27293658,131.3682392,大分県由布市湯布院町川上1225-3　ゆふ山荘,03-6823-8830
由布院温泉　湯富里の宿　一壷天,72871,,,33.27687219,131.3495707,大分県由布市湯布院町川上302-7,0977-28-8815
Ｔｈｅ　Ｖｉｌｌａｇｅ由布院　温泉グランピング,180797,,,33.25689744,131.3731796,大分県由布市湯布院町川上1996-1,0977-75-9201
由布院温泉　おやど　二本の葦束,54542,,,33.26188474,131.3359446,大分県由布市湯布院町川北918-18,0977-84-2664
湯布の風屋,178299,,,33.2744985,131.3668877,大分県由布市湯布院町川上1212-20,0977-76-5488
湯布院ホテル森のテラス,147081,,,33.262912,131.3358121,大分県由布市湯布院町川北928,0977-28-2000
由布院温泉　杜の湯　ゆふいん泰葉,108997,,,33.27490053,131.3667942,大分県由布市湯布院町川上1270-48,0977-85-2226
旅館　由布山,145331,,,33.25768831,131.3742008,大分県由布市湯布院町川上宮ノ原1984-164,0977-84-5110
由布露天　余情の美　＾,176225,,,33.2668852,131.336045,大分県由布市湯布院町川北26－6　ＹＵＨＵＲＯＴＥＮ　ＹＯＪＹＯＵ　ＮＯ　ＢＩ,090-4984-7350
ＥＮＯＷＡ　ＹＵＦＵＩＮ,187963,,,33.2763999,131.3655169,大分県由布市湯布院町川上丸尾544,0120-770-655
Ｒａｋｕｔｅｎ　ＳＴＡＹ　ＶＩＬＬＡ　由布院温泉,195540,,,33.26100385,131.3347391,大分県由布市湯布院町川北899-35,050-1750-9719
由布院温泉　オーベルジュ　檪屋,137779,,,33.2754477,131.3677747,大分県由布市湯布院町川上1269-26,0977-85-3383
由布院温泉　ゆふいん　旅庵　和山豊,69247,,,33.27902753,131.3512177,大分県由布市湯布院町川上388-1,0977-28-8805
由布院温泉　束ノ間,104794,,,33.27632537,131.3670219,大分県由布市湯布院町川上444-3,0977-85-3105
団体・合宿・ペット歓迎♪源泉かけ流しの貸し別荘ともみ山荘／民泊,173863,,,33.2760412,131.3678862,大分県由布市湯布院町川上1270-90,080-4275-5557
山荘　紗羅樹,168291,,,33.258329,131.3335152,大分県由布市湯布院町川北1354-20,0977-76-8318
湯布院　樂涌,191814,,,33.2763891,131.3688258,大分県由布市湯布院町川上1272-88,0977-75-8010
由布院温泉　御宿　八遇來,44895,,,33.277001,131.367901,大分県由布市湯布院町川上1270-81,0977-85-5110
由布院温泉　山荘　無量塔,69384,,,33.27579493,131.3697439,大分県由布市湯布院町川上1264-2,0977-84-5000
ゆけむり山荘,197642,,,33.2771892,131.3676214,大分県由布市湯布院町川上442-33,0977-75-9170
由布院温泉　ゆふいん椿,75166,,,33.2585184,131.3330227,大分県由布市湯布院町川北1371-2,0977-28-8100
インターヒル　翼　湯布院,177815,,,33.26130144,131.3323463,大分県由布市湯布院町川北899-21,0977-28-8008
ゆふいん　ゲストハウス　木綿の夢　ｃｏｔｔｏｎ　ｄｒｅａｍ,178990,,,33.2775432,131.3679351,大分県由布市湯布院町川上442-19,0977-85-7220
ＨＯＴＥＬ　ＭＯＤＡ,198450,,,33.2779564,131.3677153,大分県由布市湯布院町川上442-22,050-1725-4095
ゆふいん田舎村いなか荘,160845,,,33.2775247,131.3684784,大分県由布市湯布院町川上440-19,0977-84-5282
由布院温泉　朝霧のみえる宿　ゆふいん花由,76377,,,33.26038653,131.3319461,大分県由布市湯布院町川北913-11,0977-85-5000
由布院温泉　ゆふいん七色の風,29773,,,33.26047269,131.3784452,大分県由布市湯布院町川上1946-25,0977-84-3333
由布院温泉　ゆふいん月燈庵,54519,,,33.28112726,131.349765,大分県由布市湯布院町川上295-2,0977-28-8801
湯布院カントリーロードユースホステル,65435,,,33.27862514,131.3689467,大分県由布市湯布院町川上441-29,0977-84-3734
由布院迎賓館　鳥越別邸,193180,,,33.2792019,131.369231,大分県由布市湯布院町川上441-27,080-7625-0379
由布院迎賓館　蔵,193179,,,33.2793898,131.3692761,大分県由布市湯布院町川上440-32,080-7625-0379
シークレットベースゆふいん　＾,186578,,,33.2442373,131.3404522,大分県由布市湯布院町中川338-1　ｓｅｃｒｅｔ　ｂａｓｅ,03-6823-8830
ときリゾート由布院別邸,161030,,,33.25761233,131.3279232,大分県由布市湯布院町川北桃木1615-1,0977-76-8111
湯布ゆらら山荘,161102,,,33.26902461,131.3273536,大分県由布市湯布院町川北894-212,090-8666-0003
絶景の宿　ゆふの天空（そら）　＾,186155,,,33.2715528,131.327406,大分県由布市湯布院町川北894-677　絶景の宿　ゆふの天空（そら）,090-3195-7901
ＢＯＯＫＭＡＲＱ　ｙｕｆｕｉｎ／民泊,185541,,,33.2492225,131.3285423,大分県由布市湯布院町川西61-34　ＢＯＯＫＭＡＲＱ　ｙｕｆｕｉｎ,090-4995-8660
由布のお宿　ほたる,70870,,,33.25060808,131.3274817,大分県由布市湯布院町川北1791-1,0977-84-5151
湯布院ガーデンホテル　ドッグラン＆リゾート,137895,,,33.24381729,131.3329731,大分県由布市湯布院町中川1120,0977-28-2008
由布院　蔓蕩蒼　－　Ｍａｔｏｕｓｏｕ　－,19540,,,33.24227028,131.3346813,大分県由布市湯布院町中川1081,0977-28-2211
由布山荘　葉隠／民泊,189788,,,33.2497927,131.3268575,大分県由布市湯布院町川北1767-22　Ｙｕｆｕ　Ｓａｎｓｏ　Ｈａｇａｋｕｒｅ,0977-75-8138
ゆふいん和音の宿／民泊,191094,,,33.2494292,131.3264796,大分県由布市湯布院町川北1763-21　ゆふいん和音の宿,080-3229-5328
湯布院別荘　〜奏〜　＾,185793,,,33.2496554,131.3262648,大分県由布市湯布院町川北深山1756-23　奏,090-9561-7664
旅籠Ｈａｔａｇｏ　香乃蔵　（旧名：湯亭　香乃蔵）,129936,,,33.24392834,131.3301928,大分県由布市湯布院町川西243-1,0977-28-2228
由布院グランピング　天の庭,187187,,,33.2870502,131.3420191,大分県由布市湯布院町川上186-1,0977-75-9129
ＹＵＦＵＩＮ　ＨＯＧＯＮＥＫＯ　ＦＯＲＥＳＴ,198923,,,33.2248328,131.3037571,大分県由布市湯布院町川西字栗谷1755-37,0977-33-9089
湯布院山下湖ロッジ,151368,,,33.1981211,131.2963518,大分県由布市湯布院町川西2174-143,0977-84-3153
菊水,192237,,,33.1952048,131.3268966,大分県由布市湯布院町湯平507-6,0977-86-2520
湯平温泉　清流とほたるの宿　高尾荘,129598,,,33.19481998,131.3273833,大分県由布市湯布院町湯平503-18,0977-86-2046
湯平温泉　大吉旅館,129647,,,33.19348121,131.3260695,大分県由布市湯布院町湯平347-3,0977-86-2414
湯平温泉　旅館都屋,151282,,,33.1935951,131.3264807,大分県由布市湯布院町湯平359-5,0977-86-2461
湯平温泉　白雲荘　＜大分県＞,151284,,,33.1930646,131.3257975,大分県由布市湯布院町湯平344,0977-86-2411
湯平温泉　旅館　まるや,80703,,,33.1920647,131.3257113,大分県由布市湯布院町湯平330,0977-86-2418
湯平温泉　右丸旅館,139405,,,33.19196749,131.3255668,大分県由布市湯布院町湯平331,0977-86-2002
湯平温泉　癒しの宿　鷹勝,144993,,,33.191509,131.324859,大分県由布市湯布院町湯平791,0977-86-2828
湯平温泉　旅館　山城屋,129937,,,33.19250634,131.3266917,大分県由布市湯布院町湯平309-1,0977-86-2462
湯平温泉　宿彩暁雲荘　源泉掛け流し大人限定宿,130609,,,33.19269654,131.3271349,大分県由布市湯布院町湯平295-1,0977-86-2004
湯平温泉　奥ゆのひら　花灯り,79345,,,33.19181473,131.3257946,大分県由布市湯布院町湯平675-1,0977-86-2211
湯平温泉　宿潦ばん屋,30945,,,33.19148698,131.3253447,大分県由布市湯布院町湯平798,0977-86-2412
ゆふいん　湯平温泉　山荘松屋,70905,,,33.19118978,131.3249058,大分県由布市湯布院町湯平803-1,0977-86-2151
湯平温泉　やまとや旅館　＜大分県＞,129683,,,33.19208416,131.3266556,大分県由布市湯布院町湯平286,0977-86-2035
志美津旅館,198621,,,33.1911301,131.3254651,大分県由布市湯布院町湯平263,0977-86-2111
湯平温泉　旅館いづもや,151283,,,33.19223635,131.3273201,大分県由布市湯布院町湯平311,0977-86-2045
ゆのひら　上柳屋,29253,,,33.18988158,131.3241476,大分県由布市湯布院町湯平1007,0977-86-2104
湯平温泉　ゆけむりの宿　花木綿,141260,,,33.1894265,131.3246703,大分県由布市湯布院町湯平1022,0977-86-2313
アパホテル〈大分駅前〉,197319,,,33.23440981,131.6074539,大分県大分市金池町1-1-1,097-529-8320
Ｔａｂｉｓｔ　ホテルスマートスリープス　大分駅前,149042,,,33.2347553,131.6081472,大分県大分市金池町2-1-3レインボービル7F,097-576-9124
大分リーガルホテル,5819,,,33.23512644,131.6088098,大分県大分市府内町1-1-29,097-536-3000
天然温泉　白糸の湯　ドーミーイン大分（ドーミーイン・御宿野乃　ホテルズグループ）,166556,,,33.23414411,131.605524,大分県大分市末広町1-2-1,097-536-5489
大分センチュリーホテル,7308,,,33.23586526,131.6093986,大分県大分市府内町1-4-28,097-536-2777
東横ＩＮＮ大分駅前,70194,,,33.23470149,131.6088876,大分県大分市金池町2-2-5,097-534-1045
ホテルエリアワン大分（ホテルエリアワングループ）,15317,,,33.23803166,131.6083292,大分県大分市府内町3-3-7,097-537-8878
天然温泉　アリストンホテル大分,193114,,,33.2338715,131.6080184,大分県大分市金池町1-2-1,097-578-7900
ＪＲ九州ホテルブラッサム大分,147712,,,33.23372951,131.6055966,大分県大分市要町1-14,097-578-8719
ＲＯＸＹ　ＩＮＮ（若竹ビル）　＾,186348,,,33.2370664,131.609651,大分県大分市府内町2-4-8　若竹ビル453号室,097-574-6148
ＦＯＲＺＡ　ホテルフォルツァ大分,72040,,,33.23884265,131.6069626,大分県大分市中央町1-5-18,097-513-0018
ホテルルートイン大分駅前,52642,,,33.23359049,131.6081988,大分県大分市金池町1-3-1,050-5576-7902
ホテルマイステイズ大分,67983,,,33.23919818,131.6075904,大分県大分市荷揚町1-32,097-514-4055
ホテル法華クラブ大分,117,,,33.23932036,131.6063099,大分県大分市都町2-1-1,097-532-1121
アートホテル大分,172891,,,33.23939803,131.6055895,大分県大分市都町2-1-7,097-538-8701
グリーンリッチホテル大分都町,14861,,,33.23928422,131.6044295,大分県大分市都町3-1-5,097-535-2525
ダイワロイネットホテル大分,70923,,,33.23996198,131.6076209,大分県大分市荷揚町2-3,097-535-0022
ラ・ガール大分,9442,,,33.23391534,131.6023993,大分県大分市大道町1-6-17,097-546-3000
Ｂｌｉｓｓ金池,197595,,,33.2347688,131.6115543,大分県大分市金池町2-5-6,070-8992-3289
ホテル日航大分　オアシスタワー,1801,,,33.23829539,131.6022103,大分県大分市高砂町2-48　,097-533-4411
ホテルザーズ,804,,,33.23979248,131.6038046,大分県大分市都町3-2-24,097-535-1000
大分クレインホテル都町店,62193,,,33.24085625,131.6041434,大分県大分市都町3-5-8,097-537-8377
ビジネスホテル　ボストン,196738,,,33.2383635,131.6008694,大分県大分市高砂町10-1,097-548-5555
ホテルクドウ大分,10673,,,33.23221259,131.6114334,大分県大分市金池町1-11-6,097-532-3981
ＯＩＴＡ　ＳＴＡＹ　Ｉｎｎ　Ｍｉｙａｋｏｍａｃｈｉ,198337,,,33.241509,131.6035495,"大分県YMビル, 3階, ３丁目-６-１２ 都町 大分市 大分県 870-0034",070-6594-9946
ＨＯＴＥＬ９１０,136125,,,33.23186578,131.6126373,大分県大分市顕徳町1-2-2,097-532-3331
天然温泉　都の湯　ホテルクラウンヒルズ大分（ＢＢＨホテルグループ）,104513,,,33.24188945,131.6030074,大分県大分市都町4-3-12,050-1807-2992
レンブラントホテル大分,4847,,,33.23365975,131.5991107,大分県大分市田室町9-20,097-545-1040
ニューグロリア大分ホテル,41390,,,33.24192277,131.6024018,大分県大分市寿町11-31,097-534-6421
ＢＥＴＴＥＩ,191628,,,33.2291143,131.6126142,大分県大分市上野町3-20,011-374-4638
Ｂｌｉｓｓ長浜,197596,,,33.2355857,131.6213525,大分県大分市長浜3-4-7,070-8992-3289
旅館まつやま,29272,,,33.23777099,131.6294134,大分県大分市岩田町3-5-26,097-558-1187
ビジネスホテルＫＧ大分,37364,,,33.24693293,131.5828785,大分県大分市浜の市2丁目2-1,097-514-3778
オーベルジュ　リヒト,191569,,,33.3265097,130.9372486,大分県日田市豆田町3-10,0973-25-0010
ホテル風早（かざはや）,31421,,,33.32764732,130.9366397,大分県日田市豆田町8-25,0973-22-2113
伯亭　若の屋,41888,,,33.32812227,130.9371563,大分県日田市豆田町7-31,0973-24-3737
水処稀荘,172504,,,33.3290346,130.9361662,大分県日田市豆田町14-7,090-5368-7007
巨人の宿　＾,190778,,,33.3208075,130.9317028,大分県日田市三本松2-6-45　巨人の宿,03-6231-0330
Ｔｓｕｍｕｇｉ　Ｈｉｔａ　Ｃｅｎｔｒａｌ　Ｂａｓｅ　＾,199626,,,33.3180832,130.9372722,大分県日田市中央1-1-3,090-4984-7350
ＳＴＡＹ＋ＣＡＦＥ　ＥＮＴＯ,180723,,,33.31719984,130.9384751,大分県日田市元町11-1 日田駅2Ｆ,0973-23-5701
スマイルホテル大分日田,166950,,,33.317444,130.9346692,大分県日田市中央2-2-5,0973-22-0303
レディースインｍｏＴｏｍａｃｈｉ,151276,,,33.3169358,130.9369107,大分県日田市元町15-9,070-9352-6029
ホテルルートイン日田駅前,153404,,,33.31638276,130.9386352,大分県日田市元町21-14,050-5847-7411
ホテル　ソシア,40925,,,33.31610585,130.9373341,大分県日田市元町17-3,0973-24-6000
旅の宿　さつき,50527,,,33.31601808,130.9364039,大分県日田市本町1-1,0973-22-2862
プラザホテル　フジノイ,40949,,,33.31567927,130.9382871,大分県日田市元町19-27,0973-24-7000
ホテル　アウルム日田（旧パークインサトー）,104595,,,33.31578466,130.9302711,大分県日田市隈2-8-15,0973-22-1188
旅館　清流荘,43857,,,33.31424873,130.930435,大分県日田市隈2-3-7,0973-22-3244
東のおうち　一棟貸し　＾,186329,,,33.31275706,130.9358553,大分県日田市東町603-4　東のおうち,080-9106-7281
日田ホステル,197698,,,33.3129617,130.9323707,大分県日田市隈1-1-23,090-1833-1810
ｃａｆｆｅｌ　ひなのさと,63867,,,33.31289611,130.9306517,大分県日田市隈1-3-8,0973-22-2134
日田温泉　亀山亭ホテル,67038,,,33.3126628,130.9308878,大分県日田市隈1-3-10,0973-23-2191
Ｒｙｏｋａｎ＆Ｓａｕｎａ　Ｙｏｒｏｚｕｙａ　Ｈｉｔａ,37848,,,33.31250449,130.9310822,大分県日田市隈1丁目3-12,0973-22-3138
ホテル＆レストラン　ＫＩＺＡＮ倶楽部,164494,,,33.312336,130.9314917,大分県日田市隈1-3-16,0973-28-5230
日田温泉　小京都の湯　みくまホテル,40499,,,33.31216288,130.9317072,大分県日田市隈1丁目3-19,0973-23-3000
日田温泉　はなの樹　ＲＩＶＥＲ　ＴＥＲＲＡＣＥ,44901,,,33.31268201,130.9183445,大分県日田市中ノ島町685-6,0973-24-0811
湯ノ釣温泉　旅館　渓仙閣,107692,,,33.26175426,131.0518172,大分県日田市天瀬町赤岩913-1,0973-57-2355
東横ＩＮＮ大分中津駅前,108406,,,33.59924341,131.1893039,大分県中津市豊田町10-11,0979-25-1045
中津サンライズホテル,13465,,,33.59733254,131.1905316,大分県中津市豊田町1-11,0979-24-3355
天然温泉　扇城の湯　スーパーホテル大分・中津駅前,71925,,,33.59688538,131.1909344,大分県中津市東本町3-12,0979-23-9000
ホテルルートイン中津駅前,51222,,,33.59929903,131.1928508,大分県中津市中殿福成467-3,0979-85-0050
グランプラザ中津ホテル,18954,,,33.59789363,131.1922676,大分県中津市東本町1-2,0979-24-7111
ビジネスホテルナカツ,84959,,,33.59699093,131.1913621,大分県中津市東本町3-19,0979-24-1888
すえひろや　＾,194773,,,33.60178787,131.1838833,大分県中津市諸町1845　すえひろや,090-4984-7350
竹内旅館　＜大分県＞,106240,,,33.60149048,131.1944756,大分県中津市蛭子町２丁目３０番地,0979-22-1874
ＨＯＴＥＬ　ＡＺ　福岡吉富店,151179,,,33.60710706,131.1693003,福岡県築上郡吉富町広津879-2,0979-22-3801
汽車ポッポ食堂と民宿・別邸,176720,,,33.5795418,131.1864799,大分県中津市万田500-1,0979-22-0275
バルンバルンの森,167220,,,33.5004294,131.1637656,大分県中津市本耶馬渓町曽木459-9,0979-52-3020
八面山金色温泉　こがね山荘,78077,,,33.5151727,131.2015746,大分県中津市三光田口金色584-1,0979-26-8066
ゲストハウス　さんかくワサビ,192120,,,32.9574094,131.8958617,大分県佐伯市内町3-26 2階,080-4051-8629
佐伯セントラルホテル,108716,,,32.956322,131.896017,大分県佐伯市向島2-11-33,0972-22-8511
ＵＮＤ,193062,,,32.9553861,131.8978782,大分県佐伯市向島1-13-14,050-7132-1455
ビジネスホテル　サンセイ,167358,,,32.96298134,131.902411,大分県佐伯市常盤南町9-4,0972-22-2782
ホテルルートイン佐伯駅前,149129,,,32.97169633,131.9026089,大分県佐伯市駅前2-6-40,050-5847-7410
ホテル　金水苑,44985,,,32.97318186,131.9037334,大分県佐伯市駅前2-4-13,0972-22-8181
ビジネスホテル　清風荘　＜大分県＞,165168,,,32.9742711,131.9033568,大分県佐伯市日の出町2-1,0972-22-1452
喜安屋旅館,41473,,,33.12042111,131.8059288,大分県臼杵市港町東3組,0972-63-6600
五嶋旅館,52856,,,33.11944342,131.8048817,大分県臼杵市臼杵140-9,0972-63-1051
クレドホテル臼杵,84957,,,33.11907961,131.8068482,大分県臼杵市海添2573-10,0972-63-5666
ホテル蔵,162885,,,33.12242168,131.7993376,大分県臼杵市臼杵祇園洲21-1,0972-64-0616
御宿・料亭　春光園,74722,,,33.12340119,131.7989626,大分県臼杵市祇園西区３組,0972-63-3128
ビジネスホテルすが野,181862,,,33.1202689,131.7979225,大分県臼杵市大字臼杵602,0972-63-3388
ホテルニューうすき,75266,,,33.11050783,131.7803313,大分県臼杵市千代田区1組,0972-64-0777
