宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
ファミーユＦａｍｉｌｌｅ　＾,199861,,,34.3411293,134.881897,兵庫県洲本市物部3-674-2 Ｆａｍｉｌｌｅ,03-6231-0330
ファミーユ　Ｆａｍｉｌｌｅ　＾,194325,,,34.34115823,134.8818904,兵庫県洲本市物部3-674-2　Ｆａｍｉｌｌｅ,03-6231-0330
淡路島ドッグステイ千草〜Ａｗａｊｉｓｈｉｍａ　ｄｏｇ　ｓｔａｙ．　ＣＨＩＫＵＳＡ　＾,186304,,,34.3229784,134.8901303,兵庫県洲本市千草己90-1　Ａｗａｊｉｓｈｉｍａ　ｄｏｇ　ｓｔａｙ．　ＣＨＩＫＵＳＡ,080-5668-8706
青と白＜淡路島＞,188229,,,34.5881092,135.021798,兵庫県淡路市岩屋913-1,0799-70-7077
岩屋温泉　絵島別庭　海と森＜淡路島＞,188056,,,34.588453,135.0215156,兵庫県淡路市岩屋922-1,0120-290-096
ｉｗａｙａ　ＫｉＣＨｉ／民泊,189609,,,34.58890517,135.0203056,兵庫県淡路市岩屋字東町936-2　ＫｉＣＨｉ,090-1822-2730
ペンション　パールシャイン　＜淡路島＞,78085,,,34.58564529,135.0194275,兵庫県淡路市岩屋576-3,0799-72-2901
ＡＷＡＩ　ＤＯＧ　ＳＴＡＹ＜淡路島＞,197177,,,34.5898768,135.0176331,兵庫県淡路市岩屋サセブ1900-2,090-1913-3064
ペンション　さんふらわあ　＜淡路島＞,49292,,,34.58376777,135.021094,兵庫県淡路市岩屋2604,0799-72-4803
ペンション山一屋　＜淡路島＞,79256,,,34.58344002,135.0209746,兵庫県淡路市岩屋2593-2,0799-72-5539
＋Ｌｅｉ　Ｏｈａｎａ＜淡路島＞,197769,,,34.58600461,135.0156633,兵庫県淡路市岩屋457,0120-290-096
民宿　嘉楽　＜淡路島＞,38944,,,34.59105016,135.0161054,兵庫県淡路市岩屋1399,0799-72-3216
Ｔ・ＳＱＵＡＲＥ＜淡路島＞,187390,,,34.5815966,135.022855,兵庫県淡路市岩屋字田ノ代2838-2,090-3282-7480
Ｄｏ　ａｓ　Ａｗａｊｉ＜淡路島＞,184676,,,34.5815458,135.0227092,兵庫県淡路市岩屋2839-2,080-4984-0030
ＵＲＢＡＮ　＆　ＢＥＡＣＨ＜淡路島＞,184677,,,34.578906,135.0213279,兵庫県淡路市岩屋2838-1,080-4984-0030
ＣＯＲＡＬ　ＳＵＩＴＥ　ＶＩＬＬＡ　ａｗａｊｉ＜淡路島＞,179669,,,34.59156994,135.011406,兵庫県淡路市岩屋211-31,0799-72-0052
Ｏｃｅａｎ　Ｒｅｓｏｒｔ　Ａｗａｊｉ＜淡路島＞,172004,,,34.59259469,135.0111706,兵庫県淡路市岩屋3441-4,080-4984-0030
漁師民泊　ＣＨＯＵＴＡ／民泊,175990,,,34.5947897,135.0121411,兵庫県淡路市岩屋70－8　漁師民泊ＣＨＯＵＴＡ,050-1808-9157
Ａｗａｊｉ　Ｓｅａｓｉｄｅ　Ｒｅｓｏｒｔ　ｉｎ　Ｉｗａｙａ＜淡路島＞,183878,,,34.5759431,135.0206674,兵庫県淡路市岩屋3000-162,06-6563-9820
Ｖａｓｔ　Ｂｌｅｕ　Ｉｗａｙａ＜淡路島＞,196885,,,34.5757929,135.0222131,兵庫県淡路市岩屋3000-18,06-6379-5322
〜ＵＭＩＢＥ〜　Ｖｉｌｌａ　淡路島＜淡路島＞,197492,,,34.5981049,135.010983,兵庫県淡路市岩屋1538,080-4984-0030
淡路＿淡路ログハウス／民泊,185834,,,34.5744,135.0243,兵庫県淡路市岩屋字鵜崎2910‐219　Ａｗａｊｉ　Ｓｅａｓｉｄｅ　Ｌｏｇ　Ｈｏｕｓｅ,06-6563-9820
Ａｗａｊｉ　Ｂｅａｃｈ　Ｈｏｕｓｅ＜淡路島＞,192645,,,34.5727567,135.0221708,兵庫県淡路市南鵜崎27-36,090-1913-3064
Ｔｉｚ　ｗａｎ明石大橋＜淡路島＞,187893,,,34.59998471,135.0101196,兵庫県淡路市岩屋字長浜1561-3,050-5527-1124
淡海荘別館　＜淡路島＞,192652,,,34.6001577,135.0095086,兵庫県淡路市岩屋3559-4,0799-72-4111
国際観光ホテル淡海荘＜淡路島＞,198828,,,34.6001671,135.0095163,兵庫県淡路市岩屋3559-4,0799-72-4111
グランシャリオ北斗七星１３５°＜淡路島＞,167449,,,34.5744517,135.0060436,兵庫県淡路市楠本2425-2,0799-64-7090
アクアイグニス淡路島　Ｔｒａｉｌｅｒ　Ｐａｒｋ＜淡路島＞,196542,,,34.5691483,135.0204624,兵庫県淡路市夢舞台2-28　アクアイグニス淡路島内,079-973-6602
ＭＯＯＮ　ＪＥＬＬＹ　ＡＷＡＪＩ　ＲＥＳＯＲＴ＜淡路島＞,167136,,,34.60296136,135.0074076,兵庫県淡路市岩屋1871,0799-72-3113
Ｔｉｚ　ｗａｎ　岩屋あわじ＜淡路島＞,183479,,,34.6029421,135.0059563,兵庫県淡路市岩屋1769-1,5055271124
Ｏｃｅａｎ　Ｂｒｉｄｇｅ　Ａｗａｊｉ＜淡路島＞,197176,,,34.6061634,135.0046903,兵庫県淡路市岩屋3608-3,080-7706-7736
Ｂｒｉｄｇｅ　Ｖｉｅｗ　Ｖｉｌｌａ　＾,194207,,,34.606235,135.0024715,兵庫県淡路市岩屋1823-11　Ｂｒｉｄｇｅ　Ｖｉｅｗ　Ｖｉｌｌａ,06-4400-2384
プライベートヴィラ　ジェイアイランド　Ａｗａｊｉ　Ｉｗａｙａ＜淡路島＞,197081,,,34.6066532,135.0021499,兵庫県淡路市岩屋1825-3,080-7706-7736
Ｈｏｌｉｓｔｉｃ　Ｗｅｌｌｎｅｓｓ　Ｈｏｔｅｌ　望楼　青海波＜淡路島＞,183214,,,34.6085165,135.0014936,兵庫県淡路市岩屋1833-4,050-3684-4838 
加美屋リゾート淡路　波枕うずしお＜淡路島＞,193111,,,34.2561237,134.7143161,兵庫県南あわじ市福良乙252,03-6705-5554
【クルージング＆朝夕食付】隠れ家古宿　Ｗａｎｎｙ＆Ｍａｎａｂｅｅ／民泊,171601,,,34.2583173,134.717284,兵庫県南あわじ市福良乙742-1　隠れ家古宿＆Ｂａｒ　Ｗａｎｎｙ＆Ｍａｎａｂｅｅ,090-2318-8989
長尾屋　＜淡路島＞,141378,,,34.25799926,134.7183142,兵庫県南あわじ市福良乙23,0799-52-0161
南あわじ温泉郷　潮崎の湯　やぶ萬旅館　＜淡路島＞,8498,,,34.256682,134.719894,兵庫県南あわじ市福良乙4,0799-52-0017
湊小宿　海の薫とＡＷＡＪＩＳＨＩＭＡ＜淡路島＞,167347,,,34.2570431,134.7208032,兵庫県南あわじ市福良甲1529-7,0570-079922
Ｐｒｉｖａｔｅ　ｓｔａｙ　Ｐｅａｃｅｆｕｌ／民泊,191182,,,34.25879882,134.7095083,兵庫県南あわじ市福良乙1263-43　Ｐｒｉｖａｔｅ　ｓｔａｙ　Ｐｅａｃｅｆｕｌ,070-4200-5024
フェアフィールド・バイ・マリオット・兵庫淡路島福良＜淡路島＞,184769,,,34.2567885,134.7220943,兵庫県南あわじ市福良甲512-154,06-6743-4750
料理民宿　クボタ＜淡路島＞,137481,,,34.25552049,134.7219923,兵庫県南あわじ市福良甲1530-33,0799-52-2637
淡路島｜　Ｍａｒｉｎｅ　Ｖｉｅｗ　＾,171653,,,34.2552612,134.7053066,兵庫県南あわじ市福良乙1502-90　Ａｗａｊｉ-ｓｈｉｍａ　Ｍａｒｉｎｅ　Ｖｉｅｗ,080-4014-3298
【貸別荘】Ａｗａｊｉｓｈｉｍａ　Ｃ－Ｓｉｄｅ（Ｔａｉｌ　Ｕｐ）　＾,185212,,,34.2552612,134.7053066,兵庫県南あわじ市福良字丹賀乙1502-31、1620-105　Ａｗａｊｉ-ｓｈｉｍａ　　Ｃ-Ｓｉｄｅ　Ｔａｉｌ　Ｕｐ,080-3867-0497
【貸別荘】Ａｗａｊｉｓｈｉｍａ　Ｃ－Ｓｉｄｅ（Ｍａｒｉｎｅ　Ｔｅｒｒａｃｅ）　＾,185267,,,34.2552612,134.7053066,兵庫県南あわじ市福良字丹賀乙1502-86　Ａｗａｊｉ-ｓｈｉｍａ　　Ｃ-Ｓｉｄｅ　Ｍａｒｉｎｅ　Ｔｅｒｒａｃｅ,080-3867-0497
【貸別荘】５号棟（Ｈｉｌｌ　Ｔｏｐ　Ｔｅｒｒａｃｅ）　＾,186016,,,34.2552612,134.7053066,兵庫県南あわじ市福良字丹賀乙1620-168　Ａｗａｊｉ-ｓｈｉｍａ　　Ｃ-Ｓｉｄｅ　Ｈｉｌｌ　Ｔｏｐ　Ｔｅｒｒａｃｅ,080-3867-0497
Ｖｉｌｌａ　ＬＵＡＲ＜淡路島＞,192111,,,34.2539968,134.7051416,兵庫県南あわじ市福良丙772-24,080-5764-9085
【貸別荘】Ａｗａｊｉｓｈｉｍａ　Ｃ－Ｓｉｄｅ（Ｄｕａｌ　Ｖｉｅｗ）　＾,185485,,,34.25585091,134.7044751,兵庫県南あわじ市福良字丹賀乙1616-15　Ａｗａｊｉ-ｓｈｉｍａ　　Ｃ-Ｓｉｄｅ　Ｄｕａｌ　Ｖｉｅｗ,080-3867-0497
Ｖｉｌｌａｃａｔｉｏｎ　ｔｈｅ　Ｌｏｏｓｅ＜淡路島＞,187976,,,34.2509456,134.7072313,兵庫県南あわじ市福良丙67-11,0799-52-0333
【貸別荘】Ａｗａｊｉｓｈｉｍａ　Ｃ－Ｓｉｄｅ（Ｓｋｙ　Ａｒｅｎａ）　＾,185266,,,34.25517252,134.7040728,兵庫県南あわじ市福良字丹賀乙1502-49　Ａｗａｊｉ-ｓｈｉｍａ　　Ｃ-Ｓｉｄｅ　Ｓｋｙ　Ａｒｅｎａ,080-3867-0497
和風＆ラン＜淡路島＞,193562,,,34.2503881,134.7230288,兵庫県南あわじ市福良甲59-2,0799-52-1566
南あわじ温泉郷　潮崎温泉　淡路島海上ホテル,52574,,,34.24960172,134.7220063,兵庫県南あわじ市福良甲21-1,0799-52-1175
休暇村　南淡路　＜淡路島＞,15819,,,34.24606006,134.7046135,兵庫県南あわじ市福良丙870-1,0799-52-0291
グランドメルキュール淡路島リゾート＆スパ,40154,,,34.24752088,134.6989084,兵庫県南あわじ市福良丙317,0799-52-3011
淡路じゃのひれコテージ　＜淡路島＞,20190,,,34.24029163,134.720404,兵庫県南あわじ市阿万塩屋町じゃのひれ,0799-52-1487
ＭＩＫＯＴＯ　ＨＯＵＳＥ／民泊,170870,,,34.258957,134.7375817,兵庫県南あわじ市賀集鍛治屋1170-1　ＭＩＫＯＴＯ　ＨＯＵＳＥ,090-9163-3258
瀬登　＜淡路島＞,38993,,,34.25409483,134.6850372,兵庫県南あわじ市福良丙772-25,0799-52-1566
料理民宿　かるも荘　＜淡路島＞,108664,,,34.24755949,134.6867928,兵庫県南あわじ市福良丙632-3,0799-52-1377
料理民宿　ふじ本　＜淡路島＞,18677,,,34.25057856,134.6849068,兵庫県南あわじ市福良丙563,0799-52-3530
