宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
ペンション　いちばん星＜群馬県＞,20221,,,36.47063793,138.5922041,群馬県吾妻郡長野原町北軽井沢1987-811,0279-84-5210
森の孔明　一棟貸し　１日１組限定★　＾,186441,,,36.4509721,138.579416,群馬県吾妻郡嬬恋村鎌原大カイシコ1054-1046　森の孔明,070-5598-6633
悠々荘　一棟貸し　１日１組限定★　＾,186442,,,36.4445516,138.580026,群馬県吾妻郡長野原町北軽井沢1990-3035　悠々荘,070-5598-6633
ペンション花闊歩,140714,,,36.45012108,138.5770678,群馬県吾妻郡嬬恋村鎌原1054-1268,0279-84-1088
Ｖｉｌｌａ　Ｔｈｅ　Ｃｌｕｂ　ＫＡＲＵＩＺＡＷＡ,129930,,,36.4268745,138.6055371,群馬県吾妻郡長野原町北軽井沢2032-279,0279-84-4110
北軽井沢Ｇｏｌｄｅｎ　Ｆｏｒｅｓｔ　Ｈｏｔｅｌ,188034,,,36.4417662,138.5787523,群馬県吾妻郡長野原町大字北軽井沢1990-2837,0279-82-1094
ペンションスイート北軽井沢,11107,,,36.4451182,138.5763982,群馬県吾妻郡嬬恋村鎌原1053-972,0279-84-5116
北軽井沢スウィートグラス　＾,190538,,,36.45993847,138.5763889,群馬県吾妻郡長野原町北軽井沢1990-579,0279-84-2512
北軽井沢　貸別荘　ＦＡＲＭ　ＳＩＤＥ,189011,,,36.45251014,138.5746801,群馬県吾妻郡嬬恋村鎌原1054-116,0279-84-2085
Ｒｅ　ｔｏ　Ｌｉ,188873,,,36.4449876,138.5751156,群馬県吾妻郡嬬恋村鎌原1054-37,050-1732-8476
ログハウス貸別荘アルテック北軽井沢,31946,,,36.44560421,138.5747427,群馬県吾妻郡嬬恋村鎌原大カイシコ1054-705,0279-84-5569
ペンションリリカ　一棟貸し　１日１組限定★　＾,186440,,,36.4403268,138.5769522,群馬県吾妻郡長野原町北軽井沢地蔵堂1990-4776　ペンションリリカ,070-5598-6633
ＭＯＲＩＫＯＹＡキャバノン,198031,,,36.4734403,138.5857121,群馬県吾妻郡長野原町北軽井沢1988－650,090-1869-5373
北軽井沢　どんぐり山の一番星　キャンプ場　＾,194618,,,36.46895084,138.5795539,群馬県吾妻郡長野原町北軽井沢1990-412,0279-82-5559
Ｓｅｃｏｎｄ　Ｈｏｕｓｅ　ｋｕｋｋａ（クッカ）　＾,199552,,,36.4355009,138.5748276,群馬県吾妻郡長野原町大字北軽井沢字地蔵堂1990-2535,090-7834-0516
ペンション　南季の灯,70395,,,36.47737285,138.5763746,群馬県吾妻郡長野原町北軽井沢１９９０－２６７,0279-80-5188
ｔａｓ　＋　ｍｉｎａｋａｍｉ　ｇｌａｍｐｉｎｇ　ｐａｒｋ　＾,189593,,,36.830824,138.9661308,群馬県利根郡みなかみ町湯桧曽218-20,050-5444-6620
土合山の家,181084,,,36.8299646,138.967943,群馬県利根郡みなかみ町湯桧曾土合220,0278-72-5522
天神ロッジ,141046,,,36.83473951,138.9658289,群馬県利根郡みなかみ町湯桧曽220-4,0278-25-3540
水上温泉郷　ゆびそ温泉　ホテル湯の陣（伊東園ホテルズ）,68139,,,36.81133168,138.9846143,群馬県利根郡みなかみ町湯桧曽208,0570-059-780
湯檜曾（ゆびそ）温泉　清風かおる湯宿　林屋旅館,18948,,,36.80643506,138.9862394,群馬県利根郡みなかみ町湯桧曽124,0278-72-3508
福の屋（２０２５年１１月リニューアルオープン）,197356,,,36.806019,138.9870099,群馬県利根郡みなかみ町湯檜曾120,0278-25-3030
水上温泉郷　まごころの宿　旅館　永楽荘,67207,,,36.80542963,138.9866977,群馬県利根郡みなかみ町湯檜曽96,0278-72-3507
水上温泉郷　湯檜曽温泉　天空の湯　なかや旅館,2370,,,36.80544354,138.9873866,群馬県利根郡みなかみ町湯桧曽93,0278-72-3516
やどり今屋,167898,,,36.3631001,139.3195425,群馬県太田市藪塚町246,0277-78-2318
藪塚館,184860,,,36.3645796,139.3203947,群馬県太田市藪塚町211,0277-78-2518
開祖　今井館,13500,,,36.36373628,139.3210483,群馬県太田市藪塚162,0277-78-2421
ＨＯＴＥＬ　Ｒ９　Ｔｈｅ　Ｙａｒｄ　みどり,187417,,,36.38195269,139.3032303,群馬県みどり市笠懸町阿左美175-1,0277-32-4205
備長炭の湯　ホテル渋川ヒルズ（ＢＢＨホテルグループ）,31082,,,36.49154658,139.0058396,群馬県渋川市渋川1694,050-1807-3407
エクセルイン渋川,20697,,,36.49009957,139.0077812,群馬県渋川市渋川1689-4,0279-30-1515
ＨＯＴＥＬ　Ｒ９　Ｔｈｅ　Ｙａｒｄ　渋川,197407,,,36.4957003,139.0110773,群馬県渋川市渋川1272-4,0279-26-8470
ホテルルートイン渋川,78153,,,36.49667949,139.0120361,群馬県渋川市渋川1186-1,0279-30-0055
Ｙ－ＣＡＭＰ,192441,,,36.4937075,138.9760772,群馬県渋川市渋川3162-1,080-7178-3163
渋川天然温泉　ハナホテル＆スパ　伊香保インター,182808,,,36.4701283,139.0220329,群馬県渋川市半田3129-1,0279-60-8739
