宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
ホテルカモ　［ＨＯＴＥＬ　ＫＡＭＯ］,7061,,,34.4138013,132.7530981,広島県東広島市西条町御薗宇6184,0824-22-1101
西条ＨＡＫＵＷＡホテル,108769,,,34.40614853,132.7113909,広島県東広島市西条下見6-5-45,082-431-1111
Ｎｅｉｇｈｂｏｒ＇ｓ　Ｈｏｔｅｌ　廿日市駅前,198412,,,34.3515092,132.3293208,広島県廿日市市新宮1-3-16,050-3613-2060
おうちホテル廿日市駅前,182027,,,34.3571246,132.3310803,広島県廿日市市平良山手3-25,080-7259-5551
ウィークリーホテル　キョーワ,137836,,,34.36120715,132.3454196,広島県広島市佐伯区隅の浜2-10-6,082-923-5444
Ｎｅｉｇｈｂｏｒ＇ｓ　Ｈｏｔｅｌ　楽々園,196105,,,34.36468692,132.3514332,広島県広島市佐伯区楽々園1丁目2-8,050-3613-2060
ファミリーロッジ旅籠屋・宮島ＳＡ店,135954,,,34.36725031,132.3171553,広島県廿日市市上平良廣池297-46(宮島ＳＡ上りエリア内),0829-38-7858
おうちホテル五日市,182285,,,34.364161,132.3630232,広島県広島市佐伯区海老園2-8-20,080-7259-5551
江田島宿り　ＮＯＲＡ,197675,,,34.2172338,132.4479016,広島県江田島市能美町中町850-10&#160;,070-4030-0684
ＡＫＩＺＵＫＩ,193279,,,34.2297483,132.4908674,広島県江田島市江田島町秋月2-18-25,070-8538-6249
えたじま温泉　江田島荘,182130,,,34.22638143,132.451388,広島県江田島市能美町中町4718,0823-27-7755
