宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
ＴＡＫＥＹＡ　Ｇｏｊｏ　（竹屋五条）,166380,,,34.9971155,135.7634216,京都府京都市下京区堺町通五条上る俵屋町225-8,080-3525-0481
京宿　平安四季,184466,,,34.9976796,135.7538011,京都府京都市下京区樋口町282-1,075-354-5159
ホテルシャトレーイン京都,184352,,,35.0111129,135.7559609,京都府京都市中京区御池通西洞院東入橋之町745-1,075-223-4800
やまがた京町旅籠　五条西洞院,179681,,,34.996828,135.7554647,京都府京都市下京区西洞院通五条上る八幡町523-9,080-9757-9334
谷町君・星屋・城下の宿,183121,,,35.0067846,135.7504697,京都府京都市中京区六角猪熊町611-2,8047046502
ＩＴＯＳＨＩ　Ｋｙｏｔｏ　Ｉｎｎ　二条城,198907,,,35.0070003,135.7505801,京都府京都市中京区六角猪熊町618,080-7078-9609
静鉄ホテルプレジオ京都烏丸御池,172146,,,35.01160495,135.7603657,京都府京都市中京区車屋町通御池上る塗師屋町339,075-741-6071
谷町君　八尾家,179251,,,34.99694686,135.7549248,京都府京都市下京区八幡町525-9,8047046502
ＴＨＥ　ＢＬＯＳＳＯＭ　ＫＹＯＴＯ（ザ　ブラッサム京都）,183686,,,34.99638779,135.7620114,京都府京都市下京区五条通東洞院東入万寿寺町１４０番地２,075-754-8735
花鈴　京小宿　ちよつる,164761,,,35.004734,135.7496478,京都府京都市中京区七軒町475-3,080-6690-3456
ＭＵＳＵＢＩ　ＨＯＴＥＬ　京都四条大宮,193138,,,35.0045548,135.7496183,京都府京都市中京区藤岡町493,000-000-0000
憩　五条西洞院,179608,,,34.99692409,135.7546809,京都府京都市下京区天使突抜2-402-7,075-741-6583
ＨＯＴＥＬ　ＣＵＯＲＥ　京都・四条大宮,183470,,,35.00263185,135.749651,京都府京都市下京区黒門通四条下る下り松町167,050-1721-4419
変なホテルプレミア京都　五条烏丸（旧ウォーターマークホテル京都）,179875,,,34.99598822,135.7579939,京都府京都市下京区室町通五条下る大黒町195,050-5210-5333
京町家に泊まるというより、住むという体験　＾,169027,,,34.9964514,135.7557003,京都府京都市下京区東中筋通五条下る天使突抜三－456－1　京ノ家　西洞院五条店,090-3719-8932
ハートンホテル京都,146,,,35.01178623,135.7607867,京都府京都市中京区東洞院通御池上ル船屋町405,075-222-1300
京宿　いま屋,162908,,,35.0114614,135.7558082,京都府京都市中京区釜座通御池上ル下松屋町726-4,075-205-5281
ＪＱ　Ｖｉｌｌａ　Ｋｙｏｔｏ　Ｍａｔｓｕｂａｒａ,167394,,,34.9990707,135.7512866,京都府京都市下京区来迎堂町720-4,075-746-3987
フォーポイント　フレックス　ｂｙ　シェラトン　京都御池,180499,,,35.0113473,135.7630988,京都府京都市中京区堺町通押小路下る扇屋町661番,075-256-8221
吉祥庵,153545,,,35.0068755,135.7499783,京都府京都市中京区上黒門町375-12,050-3612-7647
ＫＯＫＯ　ＨＯＴＥＬ　Ｒｅｓｉｄｅｎｃｅ　京都　二条城,193178,,,35.0115048,135.7557239,京都府京都市中京区釜座通御池上る下松屋町724,075-223-1313
紡　堀川吉文字,178004,,,34.9991143,135.7511684,京都府京都市下京区吉文字町471,075-693-9950
梅ノ戸庵　堺町別邸,149217,,,34.9965961,135.7636077,京都府京都市下京区俵屋町205-3,8046470680
ベッセルホテルカンパーナ京都五条｜サウナ付大浴場（京都１号店）,147994,,,34.99590408,135.7612358,京都府京都市下京区東洞院通五条下る下万寿寺町498,075-353-1000
貴楽庵,143369,,,34.995813,135.757591,京都府京都市下京区上柳町223-18,075-353-7920
ＭＭ大本家,181935,,,34.9990959,135.7510176,京都府京都市下京区来迎堂町718-1,075-468-1023
京蘭ー花影邸,188022,,,34.9957588,135.7575191,京都府京都市下京区楊梅通新町東入上柳町223-17,075-600-0278
烏丸五条駅　２ＬＤＫ　２トイレ　２洗面所　１バスルーム　　＾,176003,,,34.9957091,135.7576037,京都府京都市下京区楊梅通新町東入上柳町225-2　京　Ｓｕｉｔｅ　華な乃,090-6206-8700
祥雲斎,167498,,,35.00824786,135.7505487,京都府京都市中京区猪熊通三条下る三条猪熊町653-1,075-741-7236
ザ　エディスターホテル京都二条　Ｃｏｍｉｃ＆Ｂｏｏｋｓ,167472,,,35.00931469,135.7514534,京都府京都市中京区西堀川通姉小路下る姉西堀川町508,075-468-8877
継＜ＴＳＵＮＡＧＵ＞玉鬘＜Ｔａｍａｋａｚｕｒａ＞,187637,,,35.0066557,135.7495813,京都府京都市中京区新シ町通蛸薬師上る上黒門町389-5（京都市中京区上黒門町389-5）,075-468-1417
今日都,165783,,,35.0057284,135.74917,京都府京都市中京区四坊大宮町178-3,075-203-9040
羽う座　京都五条烏丸,172696,,,34.9954767,135.759247,京都府京都市下京区横諏訪町318,090-6727-8434
［洛綾み屋］阪急四条大宮駅まで徒歩５分　＾,169504,,,35.0018904,135.7492019,京都府京都市下京区大宮通綾小路下る綾大宮町54-2　綾み屋,070-2341-5283
ホテル長楽館,184645,,,35.0031497,135.7798215,京都府京都市東山区八坂鳥居前東入円山町604,075-561-0001
京都祇園　料理旅館　花楽,1849,,,35.00210443,135.7792993,京都府京都市東山区祇園町南側499,075-541-2525
素正院＠八坂神社／民泊,194632,,,35.0017948,135.7782402,京都府京都市東山区八坂鳥居前南入清井町485-1,090-2738-0582
京の宿　坂の上,13990,,,35.0018239,135.7790854,京都府京都市東山区祇園下河原鷲尾町502,075-561-1148
知恩院　和順会館,108920,,,35.0045764,135.7806491,京都府京都市東山区林下町400-2,075-205-5013
そわか　ＳＯＷＡＫＡ,168460,,,35.0017206,135.7783286,京都府京都市東山区清井町480,075-541-5323
祇園　御宿　菊渓,178382,,,35.00181641,135.7796109,京都府京都市東山区高台寺北門前通下河原東入鷲尾町505-1,075-532-2345
京の宿　祇園　佐の,13781,,,35.00167393,135.7795243,京都府京都市東山区祇園下河原鷲尾町504,075-561-0206
祇園旅館　休兵衛,147167,,,35.0014567,135.779559,京都府京都市東山区鷲尾町505-3,075-541-7771
慶有魚　石塀,182093,,,35.0012658,135.7780465,京都府京都市東山区月見町19-10,075-708-3199
旅館　元奈古,183870,,,35.0014711,135.7797813,京都府京都市東山区高台寺ねねの道鷲尾町511,075-561-2087
石塀小路夢庵,180259,,,35.0010663,135.7791485,京都府京都市東山区下河原町463-10,075-741-8815
ＴＳＵＫＩＭＩ　ＨＯＴＥＬ,171949,,,35.00091648,135.7784861,京都府京都市東山区月見町21,075-532-2660
Ａｐａｒｔｍｅｎｔ　ｈｏｔｅｌ　１１　Ｙａｓａｋａ,196695,,,35.0008259,135.7788858,京都府京都市東山区下河原町487,050-1721-5762
ＳＭＡＬＬ　ＬＵＸＵＲＹ　京都　龍吟,136257,,,35.00086568,135.7793438,京都府京都市東山区下河原町463-12,075-541-5319
Ｈｏｔｅｌ　侑楽　京八坂,184553,,,35.0016612,135.7813333,京都府京都市東山区鷲尾町528,0570-078857
ＨＡＮＡＲｅ　上弁天町,179705,,,35.0004803,135.7779546,京都府京都市東山区上弁天町429-1,090-4003-7083
京都・祇園石塀小路　田舎亭－ＩＮＡＫＡＴＥＩ－,139947,,,35.00046615,135.7791225,京都府京都市東山区下河原通八坂鳥居前下る下河原町463,075-561-3059
ＰＬＡＴＩＮＵＭ　ＹＡＳＡＫＡ,181840,,,35.0004549,135.7779632,京都府京都市東山区上弁天町429-2,075-532-0303
ぎをん白川の宿　ｂｙ　宿ルＫＹＯＴＯ　ＨＡＮＡＲＥ,180666,,,35.0069823,135.7783779,京都府京都市東山区石橋町295-11,050-3189-0049
弁天レジデンス　シマ屋ステイズ,180448,,,35.0003303,135.7782225,京都府京都市東山区下河原通八坂鳥居前下る上弁天町431-3,075-203-4284
ＨＯＴＥＬ　ＶＭＧ　ＲＥＳＯＲＴ　ＫＹＯＴＯ（ホテル　ＶＭＧリゾート　京都）,179773,,,35.0002865,135.7797596,京都府京都市東山区下河原町463-23,0120-210-289
京の片泊まり　清水びろうど庵,144985,,,35.00014486,135.7790897,京都府京都市東山区下河原町478-4,755747267
ＪＱ　Ｖｉｌｌａ　Ｋｙｏｔｏ　Ｙａｓｕｉｓｏ,167396,,,35.0001402,135.7777287,京都府京都市東山区毘沙門町37　安井荘101,075-746-3987
京蘭　祇園邸,196517,,,35.0068414,135.7807795,京都府京都市東山区新橋通大和大路東入三丁目林下町428,075-600-0278
京町家　天の川　＾,171715,,,35.0074096,135.7783428,京都府京都市東山区三条通南四筋目白川筋西入稲荷町南組575-12　京町家　天の川,080-3843-8877
ＫＹＯＭＡＣＨＩＹＡ－ＳＵＩＴＥ　ＲＩＫＹＵ,153134,,,34.9999652,135.7778898,京都府京都市東山区下弁天町61-4,075-746-2942
祇園　紘,163035,,,34.999943,135.7788952,京都府京都市東山区下河原通八坂鳥居前下る下河原町475,090-4301-0666
【ＰＡＳＳＡＧＥ東山三条】観光に便利な立地です。モダンなお家で過ごしませんか？　＾,195807,,,35.0075829,135.7776206,京都府京都市東山区高畑町602-4,075-525-7575
Ｓｈｉｋｉ　Ｈｏｍｅｓ　｜　ＫＯＪＵ　光樹,194789,,,34.9997621,135.7778761,京都府京都市東山区東大路通松原上る三丁目下弁天町61-7　Ｓｈｉｋｉ　Ｈｏｍｅｓ　｜　ＫＯＪＵ　光樹,075-708-8030
鈴　八坂高台寺,165635,,,34.9994986,135.7781231,京都府京都市東山区下弁天町63-8,075-746-2402
千代乃家、　＾,170871,,,34.9993794,135.7786114,京都府京都市東山区三条通南裏二筋目白川筋西入堤町508-7　千代乃家,090-4278-6578
白川青柳庵　別邸　＾,171069,,,35.0078732,135.780306,京都府京都市東山区林下町452-3　（家屋-号16-の南方2号）　白川青龍庵　別邸,090-4278-6578
白川青柳庵　　＾,170874,,,35.0078893,135.7803384,京都府京都市東山区新橋通大和大路東入林下町452-3　白川青柳庵,090-4278-6578
ＡＮＪＩＮ　Ｇｉｏｎ　Ｓｈｉｒａｋａｗａ,188426,,,35.0081329,135.7796207,京都府京都市東山区唐戸鼻町559-4,050-1807-3013
０　ＩＮＮ　三条,180161,,,35.008092,135.7771391,京都府京都市東山区三条通南二筋目百川筋西入二丁目進之町596-5,080-9757-9334
京宿庵　なでしこ白川　〈一棟貸し町家〉,151446,,,35.0082839,135.7782897,京都府京都市東山区南木之元町539-6,050-3786-2009
京小宿　八坂　ゆとね,137392,,,34.99910476,135.778605,京都府京都市東山区下河原通高台寺下る南町413,075-533-6226
お宿吉水,167809,,,35.0035685,135.7841546,京都府京都市東山区円山公園弁天堂上,075-551-3995
Ｒｉｎｎ　Ｓｈｉｒａｋａｗａ　Ｓｏｕｔｈ,177447,,,35.008295,135.7793562,京都府京都市東山区三条通南裏二筋目白川筋西入堤町509,075-585-5242
ＨＯＴＥＬ　ＬＥＧＡＳＴＡ　京都白川三条,187197,,,35.008286,135.7795189,京都府京都市東山区東山三条通南裏二筋目白川筋西入堤町505,090-4669-1436
梅の木庵　〈一棟貸し町家〉,160897,,,35.00817982,135.7800834,京都府京都市東山区梅宮町479,050-3786-2009
東山三条　白川庵,104646,,,35.00818987,135.7801462,京都府京都市東山区白川筋三条下る梅宮町478,075-561-2806
Ｓｔａｙ　ＳＡＫＵＲＡ　京都　東山白川,172185,,,35.00838595,135.7794601,京都府京都市東山区堤町507,050-2018-7885
京町屋　プライベートレジデンス　祇園　竹の葉,182390,,,35.0084164,135.7771289,京都府京都市東山区三条白川橋二筋目下る西入北木之元町532-4,075-644-6285
京の宿　白川コテージ,139808,,,35.00809593,135.7810053,京都府京都市東山区梅宮町474-6,075-711-2527
八坂半,165826,,,34.99884051,135.7781104,京都府京都市東山区八坂塔之下星野町93-8,075-744-0140
祇園どんぐり庵／民泊,191071,,,35.00814591,135.7809847,京都府京都市東山区梅宮町473-24　祇園どんぐり庵,070-3136-0454
友鶴（ともづる）,160957,,,35.00848115,135.7798972,京都府京都市東山区堤町499,075-746-2643
映月　ｂｙ　宿ルＫＹＯＴＯ　ＨＡＮＡＲＥ,181141,,,35.0086234,135.778491,京都府京都市東山区北木之元町520-1,050-3189-0049
ゲストハウス　沖のまちやど,139853,,,35.00864583,135.7789388,京都府京都市東山区三条通白川橋西入二筋目下る古川町542番地2,075-203-5041
はる家　東山,130694,,,35.00868701,135.7789186,京都府京都市東山区三条通白川橋西入二筋目下る古川町542-4,050-3575-1511
「梅宮町」京町家一棟貸し／民泊,186146,,,35.0083996,135.7805838,京都府京都市東山区梅宮町473-13　梅宮町,090-3940-3176
あけくれ京都白川（２０２５年１２月１５日オープン）,198509,,,35.0085441,135.7801022,京都府京都市東山区堤町492,075-366-5025
ＨＩＺ　ＨＯＴＥＬ　祇園白川　＾,170053,,,35.0086356,135.7796948,京都府京都市東山区堤町502-2　祇園白川,080-7345-0309
【京町屋の一棟貸し】信楽焼露天風呂東山三条●京蘭ー白川邸●／民泊,185255,,,35.0083747,135.7807975,京都府京都市東山区梅宮町473-9,090-3940-3176
千代　静庵　＾,195822,,,35.0086868,135.7794092,京都府京都市東山区三条通南裏二筋目白川筋西入堤町508-3,090-4278-6578
京小宿　古川みやび,145314,,,35.008726,135.779066,京都府京都市東山区堤町512-14,075-203-1278
美盧　三条梅宮町邸,166434,,,35.0083922,135.7808283,京都府京都市東山区梅宮町473-9,080-4015-7748
Ｉｔｏ．　Ｍａｃｈｉｙａ　＾,194285,,,35.00876642,135.7783611,京都府京都市東山区北木之元町521-9　Ｉｔｏ．　Ｍａｃｈｉｙａ,090-6677-5218
京町家　東山三条　叶う,158881,,,35.0087394,135.779309,京都府京都市東山区堤町512-6,090-8127-4033
パークハイアット京都,187068,,,34.9989952,135.7808695,京都府京都市東山区高台寺桝屋町360,075-531-1234
慶有魚　葵,182090,,,34.9985754,135.7780515,京都府京都市東山区八坂塔之下星野町88-13,075-708-3199
鈴　夢見坂　夢子,197849,,,34.9985747,135.7780523,京都府京都市東山区八坂塔之下星野町93-10,075-746-2402
ＴＨＥ　ＭＡＣＨＩＹＡ　ＶＩＬＬＡ　三条しらかわ小路,166353,,,35.00841459,135.7813665,京都府京都市東山区粟田口三条坊町32-2,050-3786-2009
ＲＥＳＩ　ＳＴＡＹ　八坂庵,176870,,,34.99841337,135.778174,京都府京都市東山区星野町93-5,075-353-7744
葉月邸　京都祇園、東山三条旁、地鐵東山站歩行約１分〜白川與柳樹相伴的石板街道〜京町屋整棟出租　＾,194427,,,35.00899038,135.7788523,京都府京都市東山区南西海子町443-3　葉月邸,090-4278-6578
京蘭ー葉月邸,189210,,,35.0089927,135.7788429,京都府京都市東山区三条通南裏白川筋西入三丁目南西海子町443-3,075-691-8800
京町家　ゲストハウス京都しらかわ,128285,,,35.00887312,135.7799268,京都府京都市東山区堤町508-1,075-533-8660
都花,183407,,,34.9984597,135.7797318,京都府京都市東山区八坂通下河原東入八坂上町373-2,075-501-5599
京恋　八坂の塔,183789,,,34.9984149,135.7775465,京都府京都市東山区中道通八坂塔下る上田町83-6,075-468-1023
京の宿　長閑庵,145300,,,35.009051,135.777794,京都府京都市東山区南西海子町429-4,075-711-2527
四季々々　東山,173135,,,35.0090388,135.7793614,京都府京都市東山区八軒町449-2,075-744-0334
別邸樹下,179672,,,34.9983,135.7779642,京都府京都市東山区星野町93-14,080-8877-2638
京都ひまわり清水寺,165559,,,34.9982469,135.7783083,京都府京都市東山区八坂塔之下星野町88-13,090-8456-6635
花とうろ　Ｓｔａｙ　八坂の塔,147429,,,34.9983126,135.7796535,京都府京都市東山区八坂上町374-1,075-256-1117
Ｔｓｕｋｉｎｏｗａｃｈｏ　Ｈｏｕｓｅ,172783,,,34.9982626,135.7774676,京都府京都市東山区月輪町95-8,075-752-3518
プライベートレジデンス京都清水,172564,,,34.99815013,135.7777711,京都府京都市東山区中道通松原上る月輪町94-9、94-10,070-4222-8434
慶有魚　八坂,180973,,,34.99818274,135.7773461,京都府京都市東山区中道通松原上る月輪町95-4,080-4984-2017
慶有魚　知恩,180972,,,35.0082113,135.7826025,京都府京都市東山区栗田口三条坊町16-5,080-4984-2017
のぞむ家　祇園四条,182179,,,34.99814682,135.7796278,京都府京都市東山区八坂上町347-4,0120-190-140
東急バケーションズ京都,139443,,,35.00912866,135.7804462,京都府京都市東山区三条通白川橋西入 今小路町92-1,0120-618-109
雲町屋　白川　ＫｕｍｏＭａｃｈｉｙａ　Ｓｈｉｒａｋａｗａ,181175,,,35.009275,135.7798429,京都府京都市東山区今小路町84-3,070-4326-4235
東山　四季花木,179800,,,35.00929066,135.7798416,京都府京都市東山区三条通白川橋西入今小路町85-1,075-744-6654
京都　清水の家　小松町１１－４１,165102,,,34.99820095,135.7766561,京都府京都市東山区小松町11-41,090-9214-3546
鈴　月輪,181076,,,34.99801871,135.7776988,京都府京都市東山区中道通松原上る月輪町96-6,075-746-2402
ぼんぼり庵　〈一棟貸し町家〉,165622,,,34.9979682,135.7795257,京都府京都市東山区八坂上町374-10,050-3786-2009
ＲＣ　ＨＯＴＥＬ　京都八坂,165630,,,34.9979738,135.7797229,京都府京都市東山区八坂上町370,075-354-5406
清水りきゅう庵　〈一棟貸し町家〉,149034,,,34.99788799,135.7777524,京都府京都市東山区月輪町96-4,050-3786-2009
雲町屋　月輪　上弦　ＫｕｍｏＭａｃｈｉｙａ　Ｔｕｋｉｎｏｗａ　Ｊｏｇｅｎ,164750,,,34.997896,135.7775703,京都府京都市東山区月輪町96-10,070-4326-4235
雲町屋　月輪　下弦　ＫｕｍｏＭａｃｈｉｙａ　Ｔｕｋｉｎｏｗａ　Ｋａｇｅｎ,164751,,,34.997896,135.7775703,京都府京都市東山区月輪町96-11,070-4326-4235
慶有魚・清水,167050,,,34.9978483,135.7775252,京都府京都市東山区中道通松原上る月輪町96-13,080-4984-2017
ＨＯＴＥＬ　ＬＥＧＡＳＴＡ　京都東山三条,183852,,,35.00961862,135.7784145,京都府京都市東山区三条通大橋東5丁目西海子町49,075-600-2550
小松レジデンス　シマ屋ステイズ,180447,,,34.9980713,135.7760351,京都府京都市東山区小松町11-29,075-203-4284
タッセルホテル　三条白川,178952,,,35.00941981,135.7808123,京都府京都市東山区大井手町103-3,075-771-0775
松島屋　神宮道,161199,,,35.0090477,135.7824004,京都府京都市東山区三条通白川橋東入2丁目西町143-1,0120-39-6898
Ｍｉｎｎ祇園三条,188476,,,35.00954929,135.7758327,京都府京都市東山区三条通大橋東入三町目18,050-1808-0148
WEST　Jａpａn　京都清水ホテル,180802,,,34.99770223,135.7763312,京都府京都市東山区新シ町133、134-3,075-561-5600
ゴザンホテル＆サービスアパートメント東山三条,162780,,,35.00952694,135.775576,京都府京都市東山区三町目35-7,075-754-5310
あんど,167537,,,35.00995056,135.7795675,京都府京都市東山区三条通北裏白川筋西入二丁目東姉小路町414,050-2018-1700
京の宿　清水山荘,167368,,,34.9977599,135.7811561,京都府京都市東山区清水3-341,075-551-3152
民宿　古梅川,108159,,,35.00996188,135.7796296,京都府京都市東山区東姉小路町414-9,075-761-4614
京の宿　三源　二年坂,148905,,,34.99786618,135.7815109,京都府京都市東山区高台寺南門通下河原東入枡屋町350番地13,075-561-7888
京蘭【清花邸】　＾,199838,,,34.9973486,135.7787336,京都府京都市東山区清水4-156-23 京蘭【清花邸】,090-3940-3176
ザ・ホテル青龍　京都清水（Ｔｈｅ　Ｈｏｔｅｌ　Ｓｅｉｒｙｕ　Ｋｙｏｔｏ　Ｋｉｙｏｍｉｚｕ）,188124,,,34.9973327,135.7793717,京都府京都市東山区清水二丁目204-2,075-532-1111
泉　東山,183444,,,35.0099858,135.7800652,京都府京都市東山区石泉院町405-10,070-1847-0309
京都東山荘,72786,,,34.99727442,135.7789801,京都府京都市東山区清水4-159,075-525-8288
Ｈｉｇａｓｈｉｙａｍａ　Ｈｉｌｌｓ,187625,,,35.0102008,135.7791627,京都府京都市東山区東姉小路町421-1,075-354-5159
ＭＵＪＩ　ＢＡＳＥ　ＫＹＯＴＯ　ｋｉｙｏｍｉｚｕ,198613,,,34.997261,135.7770928,京都府京都市東山区清水4-171,070-1290-0191
京都　清　清水門前邸,183353,,,34.9971579,135.777741,京都府京都市東山区清水四丁目170-27,075-585-4279
築１５０年超の京町家。徒歩４分で歴史地区祇園、三条駅と鴨川の繁華街です。　＾,169357,,,35.0097112,135.7752502,京都府京都市東山区二町目48-7　Ｏｙａｄｏ　Ｓａｎｊｙｏ-Ｍａｃｈｉｙａ,050-3576-6252
季楽　京都　東山,181108,,,35.0098622,135.7813709,京都府京都市東山区三条通北裏白川筋東入る堀池町379-2,050-1807-3013
ＫＹＯＢＵ清水,171893,,,34.99707341,135.7777032,京都府京都市東山区清水4-170-31,075-762-1777
ＴＡＢＩＴＡＢＩ　ＳＴＡＹ　東山,179827,,,35.0103221,135.7795173,京都府京都市東山区東姉小路町415-8,070-3549-4459
Ｖｉｌｌａ京,164770,,,35.0096254,135.7822643,京都府京都市東山区西町151-7,075-533-1515
若平安白川ホテル,192219,,,35.0100966,135.7808913,京都府京都市東山区三条白川石泉院町394-8,075-708-8960
民宿　古梅川　別館　コウメノハナレ,163138,,,35.0103865,135.778859,京都府京都市左京区古川町筋仁王門下る東門前町523-6,075-761-4614
ＫＯＫＯ　ＨＯＴＥＬ　京都三条（旧　ホテルウィングプレミアム京都三条）,181325,,,35.01004057,135.7758384,京都府京都市左京区和国町407-6,075-761-1000
ＲＥＳＩ　ＳＴＡＹ　ＧＩＯＮＤＯ　ＫＹＯＴＯ　東山三条,176851,,,35.01000674,135.7755258,京都府京都市東山区三町目25-5,075-353-7744
三塔庵,39347,,,34.9978911,135.7827297,京都府京都市東山区清閑寺霊山町19,075-541-2733
バンヤンツリー・東山　京都,192025,,,34.9982288,135.7834638,京都府京都市東山区清閑寺霊山町7,075-531-0500
Ｒｉｎｎ　Ｓａｎｊｏ　Ｏｈａｓｈｉ　Ｅａｓｔ（鈴ホテル　三条大橋東）,196701,,,35.0100825,135.7755339,京都府京都市東山区三町目25-5,075-606-4830
京の宿　苔庵,139807,,,35.00974577,135.7823829,京都府京都市東山区西町151-11,075-711-2527
三条坊山荘　＾,189613,,,35.00809294,135.7848912,京都府京都市東山区粟田口三条坊町2-21　三条坊山荘,03-4405-2361
ＨＯＴＥＬ　ＭＡＳＴＡＹ　神宮道,177656,,,35.00950406,135.7830472,京都府京都市東山区夷町159,075-771-8822
ｎｏ．２／民泊,185538,,,35.0105995,135.7787873,京都府京都市左京区東門前町523　ｎｏ．2,080-4244-7101
ＰＬＡＴＩＮＵＭ　ＫＩＹＯＭＩＺＵ,181839,,,34.9968638,135.777285,京都府京都市東山区清水4丁目170-26,075-647-3456
ふらっと高台寺　＾,176008,,,34.997907,135.7832283,京都府京都市東山区清閑寺霊山町5－5,070-5666-7001
ＴＨＥ　ＨＯＴＥＬ　ＨＩＧＡＳＨＩＹＡＭＡ　ＫＹＯＴＯ　ＴＯＫＹＵ,183505,,,35.00920953,135.7838127,京都府京都市東山区三条白川橋東入三丁目夷町１７５ー２,075-533-6109
京町家雅　清水邸　松風庵,165184,,,34.9966989,135.7778509,京都府京都市東山区清水4-172-20,075-708-6216
京町家雅　清水邸　紅葉庵,165814,,,34.9966989,135.7778509,京都府京都市東山区清水4-172-20,075-708-6216
京町家雅　清水邸　梅林庵,165815,,,34.9966989,135.7778509,京都府京都市東山区清水4丁目172-20,075-708-6216
Ｓｔａｙ　ＳＡＫＵＲＡ・京都　祇園北,172593,,,35.01071581,135.7781507,京都府京都市左京区東門前町528-7,050-2018-7885
ＥＩＳＵＫＥＹＡ　ｉｎ　ＧＩＯＮ（祇園　栄助屋）,166385,,,34.9973405,135.7746373,京都府京都市東山区松原通大和大路東入二丁目轆轤町110-6,080-3525-0481
東山　粟田庵,167539,,,35.0085866,135.7849197,京都府京都市東山区粟田口鍛冶町5-6,050-2018-1700
京の宿　千鶴別邸,188844,,,34.9978711,135.7836304,京都府京都市東山区清閑寺霊山町5-21,075-671-8880
京町家雅　清水別邸,167033,,,34.9965406,135.7776787,京都府京都市東山区松原通広道東入清水4丁目172-11,075-708-6216
京蘭ー月虹邸,195993,,,35.0103905,135.7818617,京都府京都市東山区堀池町373-21,075-600-0278
京都東山　清水龍馬坂荘,184516,,,34.9978713,135.7837788,京都府京都市東山区清閑寺霊山町5-23,075-708-3863
エムズホテル　三条ＷＡＫＯＫＵ,179204,,,35.01065,135.7758983,京都府京都市左京区新堺町仁王門下る和国町396,075-320-4141
奏　祇園六波羅,192999,,,34.9964997,135.7764724,京都府京都市東山区小島町581-4,075-671-8880
清水どんぐり庵／民泊,186175,,,34.9963657,135.7772968,京都府京都市東山区清水四-182‐25　Ｋｉｙｏｍｉｚｕ　Ｄｏｎｇｕｒｉ-ａｎ,070-3136-0454
ＲＡＫ　ＫＩＹＯＭＩＺＵ　ラク　キヨミズ,153327,,,34.9967156,135.7750289,京都府京都市東山区轆轤町110-1,075-708-6584
鈴　三年坂　夢子,196816,,,34.9964962,135.7812505,京都府京都市東山区清水2-257-16,075-746-2402
京町家の一棟貸しの宿　「京の宿　柚」　＾,175664,,,35.0098592,135.7838635,京都府京都市東山区柚之木町356- 京の宿　柚,090-1131-7268
谷町君・星屋・木犀ノ宿,184439,,,34.9968965,135.7744539,京都府京都市東山区轆轤町101-50,8047046502
京都南禅寺道　ＭＡＣＨＩＹＡＤＯ,177054,,,35.0098986,135.783862,京都府京都市東山区柚之木町356　南側,090-3053-5607
Ｇｉａｐｐｏ　ｆｒａｎｃａ　Ｋｙｏｔｏ,191792,,,35.0111123,135.7764169,京都府京都市左京区福本町425,075-751-0105
Ｓｔａｙ　ＳＡＫＵＲＡ・京都　清水五条,172594,,,34.99624422,135.7765935,京都府京都市東山区小島町583-2,050-2018-7885
慶有魚　東山,182095,,,34.9965872,135.7751681,京都府京都市東山区六波羅裹門通東入2丁目竹村町148-3,075-708-3199
清水小路　坂のホテル京都,165110,,,34.99607683,135.7785374,京都府京都市東山区清水4-200,0570-078857
京都旅庵　然,167538,,,35.0099337,135.7838864,京都府京都市東山区三条通白川筋黒谷通西入柚之木町356,050-2018-1700
清水寺まで徒歩３分　清水三年坂　Ｈｏｍｅ　ｉｎ　ＫＹＯＴＯ　＾,171269,,,34.99647504,135.7815766,京都府京都市東山区松原通大橋東四-清水2-257-4、257-9　Ｋｉｙｏｍｉｚｕ　Ｓａｎｎｅｎｚａｋａ　Ｈｏｍｅ　ｉｎ　ＫＹＯＴＯ,050-5444-6620
禿　庵【かむろあん】,49363,,,34.99604726,135.7780615,京都府京都市東山区清水4-197-3,075-561-0802
京の嵐　清水,172927,,,34.99654711,135.7750806,京都府京都市東山区六波羅裏門通東入二丁目竹村町148-2,075-468-1023
東山清水　友庵　＾,173866,,,34.9963522,135.7755286,京都府京都市東山区東大路五条上る3丁目小島町144-8,090-4274-7413
ＨＯＴＥＬ　ＭＡＴＥＲＩＡＬ,165824,,,35.0096504,135.7845752,京都府京都市東山区三条通白川橋東入ル4丁目中之町210-4,075-762-1777
京町屋　錦花,179343,,,35.01158449,135.7781723,"京都府京都市左京区仁王門通新高倉東入北門前町499番地3,476番4",090-3940-3176
マチヤド東山,182029,,,34.9969401,135.7735337,京都府京都市東山区六波羅裏門通東入多門町157-1,090-8883-3983
ＫＹＯＢＵ東山,172929,,,35.00912153,135.7856189,京都府京都市東山区東町227-9,075-762-1777
Ｒｉｎｎ　Ｎｉｏｍｏｎ,178332,,,35.0117456,135.7779456,京都府京都市左京区北門前町475-1,075-748-1382
ＨＡＮＮＡＲＩ　清水五条,179709,,,34.9960571,135.7753335,京都府京都市東山区六波羅裏門東入竹村町146,075-671-7000
京恋　竹林邸,183788,,,34.9960571,135.7753335,京都府京都市東山区東大路五条上る西入竹村町146-6,050-1807-3013
