宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
Ｌｉｔｅ　Ｈｏｕｓｅ　黒門３号店／民泊,194382,,,34.6647271,135.5086891,大阪府大阪市中央区日本橋2-1-4パシフィック日本橋201．202．203．205．206．207．301．302．303．305．306　501．502．503．505．601．607．703．802,080-2531-9331
Ｓｏｌｉｅｌ　Ｓｈｉｎｓａｉｂａｓｈｉ★ＳＯＬＩＥＬ心斎橋★大阪の中心地道頓堀、心斎橋目の前！／民泊,170544,,,34.6724713,135.5088473,大阪府大阪市中央区島之内1-12-3　ＳＯＬＥＩＬ心斎橋,03-6231-0330
ＳＡＲＡＳＡ　ＨＯＴＥＬ心斎橋（サラサ　ホテル心斎橋）,160844,,,34.6748787,135.5059792,大阪府大阪市中央区東心斎橋1-1-3,06-6241-3391
エリザベスガーデン心斎橋,178464,,,34.6708375,135.5097734,大阪府大阪市中央区島之内2-5-34,080-6226-0900
アイピーシティホテル大阪,171888,,,34.6757647,135.5036599,大阪府大阪市中央区南船場2-12-22,06-6251-2111
Ｃｏｃｏ　Ｈｏｓｔｅｌ（ココホステル）,158460,,,34.66402499,135.50817,大阪府大阪市中央区日本橋2-15-27,090-8932-6507
道頓堀クリスタルホテルＩＩＩ,191863,,,34.6711812,135.5097583,大阪府大阪市中央区島之内2-6-13,06-6732-8791
ホテル七月（Ｈｏｔｅｌ　Ｊｕｌｙ）,180363,,,34.6653276,135.5093024,大阪府大阪市中央区高津3-6-25　ホテル七月,06-6647-0311
キャビン＆カプセルホテル　Ｊ－ＳＨＩＰ大阪難波,166314,,,34.6643077,135.4940243,大阪府大阪市浪速区湊町2-2-14,06-7167-1171
川ＨＯＵＳＥ道頓堀／民泊,190496,,,34.6704891,135.510079,大阪府大阪市中央区島之内2-5-6　　204，303，604，701，702，801，803，1001，1301，1302，1401，1402，1403，１5０１，１5０2　Ｂａｙｓｈｉｐ　Ｄｏｕｔｏｎｂｏｒｉ,070-8924-2407
大阪観光の拠点に最適！黒門市場まで徒歩３０秒、道頓堀まで７分、南海難波駅まで６分！アリタ黒門／民泊,194516,,,34.6632166,135.5074254,大阪府大阪市中央区日本橋2-14-27　アリタ黒門,078-200-5925
アークホテル大阪心斎橋　－ルートインホテルズ－,153,,,34.6745982,135.5068291,大阪府大阪市中央区島之内1-19-18,06-6252-5111
フェアフィールド・バイ・マリオット大阪難波,179222,,,34.66243746,135.4963194,大阪府大阪市浪速区元町2-3-25,06-6649-4111
ホテルエキチカ長堀橋,151539,,,34.67482488,135.5066031,大阪府大阪市中央区島之内1-18-8-4階,06-6258-0123
東横ＩＮＮ大阪心斎橋西,108340,,,34.67462669,135.4956327,大阪府大阪市西区北堀江1-9-22,06-6536-1045
ＫＯＫＯ　ＨＯＴＥＬ　大阪心斎橋,184124,,,34.6761669,135.5026594,大阪府大阪市中央区南船場3-3-17,06-6251-0582
シタディーンなんば大阪,178560,,,34.6623602,135.5063626,大阪府大阪市浪速区日本橋3-5-25,06-6695-7150
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１道頓堀２号店　＾,194435,,,34.6709142,135.5101208,大阪府大阪市中央区島之内2-5-2　ＥＸＥ東心斎橋ＩＶ　3階,090-8522-5510
花築東心斎橋ホテル,192193,,,34.6715113,135.509951,大阪府大阪市中央区島之内2-6-4,06-6213-6666
ＧＮ１５　ＴＲＵＳＴ　Ｎａｇａｈｏｒｉ／民泊,190983,,,34.6730605,135.5089577,大阪府大阪市中央区島之内1-11-6　　グレイス長堀,050-6881-0290
大阪の中心地：　難波／心斎橋／道頓堀／黒門市場／長堀橋駅より徒歩５分＿２４／民泊,191149,,,34.6730605,135.5089577,大阪府大阪市中央区島之内1-11-6　グレイス長堀402号室,080-9423-2729
ｂ＆黒門２号店,197902,,,34.664144,135.5088319,大阪府大阪市中央区高津3-9-5,090-9690-2753
グランドゥース　道頓堀／民泊,174102,,,34.6705208,135.5103928,大阪府大阪市中央区島之内2-17-25 メゾニティクイーン道頓堀,090-5052-6294
２０２３年４月ＯＰＥＮ　ＣＩＴＹ　ＨＯＴＥＬ　ＯＳＡＫＡ　ＮＡＭＢＡ／民泊,168982,,,34.6711237,135.5101876,大阪府大阪市中央区島之内2－6－9号　ラフォーレ島之内Ⅰ,070-3824-5187
ＮＥＷ　ＯＰＥＮ　ＣＩＴＹ　ＨＯＴＥＬ　ＯＳＡＫＡ　ＮＡＭＢＡ／民泊,170353,,,34.6711237,135.5101876,大阪府大阪市中央区島之内2-6-9　ラフォーレ島之内Ｉ　301号室,050-5444-6620
観光拠点に最適　黒門市場まで徒歩１分　道頓堀や南海難波駅すぐそこアリタビル／民泊,194497,,,34.66331344,135.5080515,大阪府大阪市中央区日本橋2-14-4　アリタビル,078-200-5925
セブンレジデンス／民泊,190229,,,34.66364908,135.5084263,大阪府大阪市中央区日本橋2-16-10　セブンレジデンス日本橋,090-6678-1491
スマイルホテル大阪四ツ橋,184234,,,34.6756964,135.4972626,大阪府大阪市西区新町1-4-12,06-6556-9444
新築で快適！観光拠点にぴったり！黒門市場すぐそば道頓堀徒歩圏内！セブンレジデンス／民泊,194521,,,34.66365128,135.5084464,大阪府大阪市中央区日本橋2-16-10　セブンレジデンス日本橋,078-200-5925
東横ＩＮＮ大阪なんば西,108391,,,34.66150045,135.4975663,大阪府大阪市浪速区元町2-8-7,06-4397-1045
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１黒門５号店　＾,194386,,,34.6627318,135.5074921,大阪府大阪市浪速区日本橋3-1-25　住一黒門5号店2～8階,080-2531-9331
ホテルＷＢＦなんば元町,165090,,,34.66203749,135.4961897,大阪府大阪市浪速区元町2-7-20,06-6649-4690
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１難波店　＾,194378,,,34.6611139,135.4986174,大阪府大阪市浪速区難波中3-7-6　住一難波店　　3階,080-2531-9331
つばめＩＮＮ黒門／民泊,195703,,,34.6637163,135.5088341,大阪府大阪市中央区高津3-12-20　つばめINN黒門,06-4707-4620
東方ホテル（元町）,176750,,,34.6623577,135.495447,大阪府大阪市浪速区元町2-5-6,06-6633-6665
ＭＩＭＡＲＵ大阪　心斎橋ＮＯＲＴＨ,184791,,,34.67589924,135.5054672,大阪府大阪市中央区南船場2-4-18,06-4708-7852
Ｗ　Ｓｔａｔｉｏｎ　Ｈｏｓｔｅｌ　＾,170473,,,34.6734234,135.5091397,大阪府大阪市中央区島之内1-11-32　Ｗ　Ｓｔａｔｉｏｎ,080-4012-1805
大阪黒門市場　小魚／民泊,171470,,,34.6639257,135.5091195,大阪府大阪市中央区高津3-12-25　Ｏｓａｋａ　Ｋｕｒｏｍｏｎ　Ｉｃｈｉｂａ　Ｋｏｚａｋａｎａ,080-4026-0337
ヴィアインプライム心斎橋四ツ橋（ＪＲ西日本グループ）,172449,,,34.6756202,135.4963556,大阪府大阪市西区新町1丁目5番10号,06-6533-5489
さくらサンズホテル心斎橋,191766,,,34.6744501,135.5081251,大阪府大阪市中央区島之内1-16-3,06-6202-6300
ウィークリー翔ホテルなんば,153448,,,34.6631439,135.5084404,大阪府大阪市中央区日本橋2-17-6,06-6632-3345
Ａ．Ａ．Ｏ　ＢＬＤＧ．　ＮＡＭＢＡ,184203,,,34.6626687,135.4947293,大阪府大阪市浪速区元町2-4-13　Ａ．Ａ．Ｏ　ＢＬＤＧ．　ＮＡＭＢＡ　2・5・6・7階,050-3612-7647
ＷＥＬＬＳＴＡＹ難波,179867,,,34.6611837,135.4975514,大阪府大阪市浪速区元町2-8-10,06-6695-7071
トレジャープレイスなんば／民泊,170783,,,34.6620823,135.4955506,大阪府大阪市浪速区元町2-6-30号　トレジャープレイスなんば,070-8425-5811
ハートンホテル心斎橋長堀通,165556,,,34.6756702,135.4961939,大阪府大阪市西区新町1-5-11,06-7166-1111
ホテルオリエンタルエクスプレス大阪心斎橋,166151,,,34.676809,135.502885,大阪府大阪市中央区南船場3-2-13,06-6243-8111
ＣｕｖｅｅＪ２　Ｈｏｔｅｌ　Ｏｓａｋａ　ｂｙ温故知新,187249,,,34.67624034,135.5052935,大阪府大阪市中央区南船場2丁目6-7,06-6262-3600
道頓堀クリスタルホテルＩＩ,172127,,,34.67086892,135.5109552,大阪府大阪市中央区瓦屋町2-17-4,06-4304-9900
松屋町ビル２Ｆ　ＭＢ２／民泊,190396,,,34.6691463,135.5113584,大阪府大阪市中央区瓦屋町3-7-1　松屋町ビル,070-4442-3502
松屋町ビル３Ｆ　ＭＢ３／民泊,190397,,,34.6691463,135.5113584,大阪府大阪市中央区瓦屋町3-7-1　松屋町ビル,070-4442-3502
松屋町ビル４Ｆ／民泊,190576,,,34.6691463,135.5113584,大阪府大阪市中央区瓦屋町3-7-1　松屋町ビル2～4階,070-4442-3502
ＺＯＮＥ　ＳＨＩＮＳＡＩＢＡＳＨＩ　ＷＥＳＴ,189149,,,34.6739477,135.4934835,大阪府大阪市西区北堀江1-22-20,06-4400-7942
スガタホテル大阪心斎橋，シリーズバイマリオット,198860,,,34.6764966,135.5048291,大阪府大阪市中央区南船場2-6-25,06-4708-3360
ホテル　ヒラリーズ,65443,,,34.66137844,135.5061405,大阪府大阪市浪速区日本橋3-4-10,06-6633-0600
Ｌｉｔｅ　Ｈｏｕｓｅ心斎橋４号店／民泊,194392,,,34.6737666,135.5093887,大阪府大阪市中央区島之内1-5-17アモン島之内201．202．203．204．206．208．210．212．213．214．221　302．303．304．307．309．313．314．315．407．408．409,090-8522-5510
つばめＩＮＮ日本橋／民泊,195792,,,34.6635024,135.509276,大阪府大阪市中央区高津3-12-12　マチミチテラス,06-4707-4620
ホテルリブマックス心斎橋ＥＡＳＴ,172005,,,34.67606537,135.5061755,大阪府大阪市中央区南船場2-3-7,06-6268-0050
ＨＯＴＥＬ．ＬＩＮＫＳ　ＮＡＭＢＡ,158779,,,34.66597262,135.4916488,大阪府大阪市浪速区稲荷1-9-27,06-6561-4690
大阪ミナミ　ＣＯＴＥ　ＨＯＵＳＥ,182406,,,34.6691213,135.4911013,大阪府大阪市浪速区幸町2-2-43,050-3578-2241
センタラグランドホテル大阪,187118,,,34.66032187,135.5023412,大阪府大阪市浪速区難波中2-11-50,06-6616-9945
エスリードホテル難波道頓堀イースト／民泊,195358,,,34.6701764,135.5114567,大阪府大阪市中央区瓦屋町2-18-10　エスリードホテル難波道頓堀イースト,080-3259-3409
ビスポークホテル心斎橋,172793,,,34.6766868,135.5047765,大阪府大阪市中央区南船場2-6-25,06-4708-3360
Ｌｉｔｅ　Ｈｏｕｓｅ心斎橋５号店／民泊,194393,,,34.6737789,135.5095719,大阪府大阪市中央区島之内1-5-16ヴィークル長堀201．202．206．207．208．301．303．401．402．403．405．406．408．501．502．503．505．506．507．508．601．602．603．605．606．607．608．701．702．703．705．707．708　，802．803．902．907．908．1002．1003．1006．1007,090-8522-5510
＠Ｈｏｍｅ－Ｓｈｉｎｍａｃｈｉ　新町／民泊,171569,,,34.6762428,135.4965108,大阪府大阪市西区新町1-6-21号　1階、2階、3．4階　＠Ｈｏｍｅ-Ｓｈｉｎｍａｃｈｉ,070-9307-2992
Ｓａｋｕｒａ　Ｊａｐａｎｅｓｅ　Ｈｏｕｓｅ,163165,,,34.6629606,135.5090154,大阪府大阪市中央区日本橋2-18-1,050-5534-9470
日本橋クリスタルホテルＩＩ,167944,,,34.6674385,135.5115988,大阪府大阪市中央区高津1-9-11,06-6765-3200
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１黒門４号店／民泊,194400,,,34.6635988,135.5096655,大阪府大阪市中央区高津3-12-4　住一黒門4号店　2-10階,080-2531-9331
Ｆｒａｉｓｅ日本橋　道頓堀徒歩１０分／民泊,176031,,,34.667358,135.5116904,大阪府大阪市中央区高津1－9－10　　インテリジェンスビル７0３号室,070-8337-5858
日本橋Ａｒｔ　Ｈｏｔｅｌ／民泊,169493,,,34.6687182,135.5118288,大阪府大阪市中央区瓦屋町3-6-7　松屋町島之内ビル,080-6435-9879
道頓堀Ｃｒｙｓｔａｌ　Ｅｘｅ／民泊,176118,,,34.6690099,135.5118265,大阪府大阪市中央区瓦屋町3-6－15　道頓堀クリスタルエグゼ,06-6776-2115
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１黒門店　＾,194375,,,34.6624993,135.508799,大阪府大阪市浪速区日本橋東1-2-16　ＫＳロイヤル難波レジデンス2階,080-2531-9331
ＭＩＭＡＲＵ大阪　心斎橋ＷＥＳＴ,180981,,,34.6762419,135.4958696,大阪府大阪市西区新町1-24-1,06-6567-8280
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ２１［女性専用］／民泊,170331,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ２２［女性専用］／民泊,170332,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ２３［女性専用］／民泊,170333,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16号　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ３１／民泊,170334,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ３２／民泊,170335,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16号　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ３３／民泊,170336,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ５３／民泊,170357,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ５１／民泊,170416,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ５２／民泊,170417,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ６２／民泊,170418,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ７３／民泊,170419,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ８１／民泊,171812,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ８２／民泊,171813,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ８３／民泊,171814,,,34.672225,135.5110715,大阪府大阪市中央区瓦屋町1-14-16　ＯＳＡＫＡ　ＳＵＮＳＨＩＮＥ　ＴＯＷＥＲ,090-4295-8077
ＭＯＮｄａｙ　Ａｐａｒｔ　Ｐｒｅｍｉｕｍ　大阪難波ＷＥＳＴ,193247,,,34.6606139,135.4971515,大阪府大阪市浪速区元町3-1-14,06-6645-1700
２０２４年４月ＯＰＥＮ　ＣＩＴＹ　ＨＯＴＥＬ　ＯＳＡＫＡ　ＮＡＭＡＢＡ　ＩＩ／民泊,190158,,,34.6712402,135.5115318,大阪府大阪市中央区瓦屋町2-15-2　ギャラリー心斎橋東201号室,070-3824-5187
ホテル京阪　なんば　グランデ,184670,,,34.65950909,135.5025099,大阪府大阪市浪速区難波中2丁目 11 番 13 号,06-6646-0321
ホテル　ピアチェーレなんば,183591,,,34.6595369,135.5035402,大阪府大阪市浪速区日本橋西1-6-25,06-7167-6048
ホテルエスプレッソセントラル／民泊,171272,,,34.6601108,135.4989978,大阪府大阪市浪速区難波中3-13-18　Ｈｏｔｅｌ　Ｓ-Ｐｒｅｓｓｏ　Ｃｅｎｔｒａｌ,06-6537-9100
東横ＩＮＮ大阪なんば日本橋,147884,,,34.66006182,135.505594,大阪府大阪市浪速区日本橋4-11-4,06-7668-1045
Ｈｏｔｅｌ　Ｓ－Ｐｒｅｓｓｏ　Ｓｏｕｔｈ　＾,176177,,,34.6595,135.50412,大阪府大阪市浪速区日本橋西1－5－11　Ｈｏｔｅｌ　Ｓ－Ｐｒｅｓｓｏ　Ｓｏｕｔｈ,06-6537-9100
日本橋クリスタルホテル,161105,,,34.660036,135.5060074,大阪府大阪市浪速区日本橋4-8-13,06-6644-5511
プライムハイツ／民泊,174202,,,34.6594444,135.4996302,大阪府大阪市浪速区戎本町2-4-3 プライムハイツ,050-5444-6620
Ｂｉｊｏｕ　Ｓｕｉｔｅｓ　Ｃａｌｍ,183601,,,34.6602566,135.497372,大阪府大阪市浪速区元町3-9-22,06-4394-7222
カーサコモダ難波,165918,,,34.65958234,135.4983121,大阪府大阪市浪速区難波中3-17-21,06-7167-6048
ＫＯＭＡＣＨＩ　ＨＯＴＥＬ＜日本橋＞,165771,,,34.65971336,135.5067342,大阪府大阪市浪速区日本橋4-3-7,050-1741-7405
Ｓｔａｙｓａｋｕｒａ日本橋　＾,170531,,,34.6596835,135.50674,大阪府大阪市浪速区日本橋4-3-8　Ｓｔａｙ　ＳＡＫＵＲＡ　日本橋,070-4130-5830
大阪キャッスルサクラステイ／民泊,176083,,,34.6596835,135.50674,大阪府大阪市都島区片町1-6-10号　1階2階　大阪キャッスルサクラステイ,080-5902-6067
Ｒ　Ｈｏｔｅｌ　Ｎａｍｂａ　Ｅａｓｔ,198814,,,34.6633877,135.5099217,大阪府大阪市中央区高津3-16-26,06-6710-9366
ホテルリリーフ　なんば大国町,146122,,,34.659411,135.4981477,大阪府大阪市浪速区難波中3-17-15,06-6630-6661
水之道旅館／民泊,189761,,,34.6593138,135.4983297,大阪府大阪市浪速区難波中3-17-10　1-3階　水之道旅館,090-8529-8802
ファーイーストビレッジホテル大阪なんば南,196359,,,34.6587916,135.4996233,大阪府大阪市浪速区敷津東1-6-21,06-6633-1522
ＳＲＮｉｈｏｎｂａｓｈｉ　ｓｔａｙ／民泊,190600,,,34.659484,135.5066574,大阪府大阪市浪速区日本橋4-5-18　アーバンコート日本橋,050-5444-6620
川ＨＯＵＳＥ黒門／民泊,190475,,,34.66248717,135.5096605,大阪府大阪市浪速区日本橋東1-1-1　アドバンス黒門,070-8927-5779
ＨＯＴＥＬ　Ａｍａｔｅｒｒａｃｅ　日本橋東,168514,,,34.6614219,135.5090349,大阪府大阪市浪速区日本橋東1-7-12,5036130829
Ｒ　Ｈｏｔｅｌ　Ｎａｍｂａ,184196,,,34.6611998,135.5089353,大阪府大阪市浪速区日本橋東1-7-10,06-6537-9166
【Ｔｅｒｒｙ＇ｓ】ロフトでほっこり〜！難波徒歩１０分★／民泊,174279,,,34.6611553,135.4955944,大阪府大阪市浪速区元町2-13-3 ハクユウ元町,050-5437-9803
ハクユウ元町＿Ｔｅｎ　＾,185256,,,34.6611234,135.4955902,大阪府大阪市浪速区元町2-13-3　ハクユウ元町,080-9997-0019
ＷＯＭコンドミニアム日本橋／民泊,193855,,,34.6592779,135.5069466,大阪府大阪市浪速区日本橋4-5-14　ＷＯＭ　Ｃｏｎｄｏｍｉｎｉｕｍ　Ｎｉｐｐｏｎｂａｓｈｉ,070-9280-6860
ニッシン・ナンバ・イン,5686,,,34.65960066,135.4970053,大阪府大阪市浪速区元町3-10-18,06-6649-0033
日本の我が家イルボンウリチブ／民泊,173636,,,34.6612474,135.509411,大阪府大阪市浪速区日本橋東1-7-3 エムエービル2階 ロイヤルホーム,090-5971-7152
Ｈｏｔｅｌ　Ｒｅｓｉｄｅｎｃｅ　ｕｎｉｔｏ　ＮＡＭＢＡ　Ｍｏｔｏｍａｃｈｉ,193222,,,34.6609986,135.4953852,大阪府大阪市浪速区元町2-13-8,070 1439 2361
ホテルエスプレッソウェスト／民泊,176197,,,34.659573,135.49693,大阪府大阪市浪速区元町3－10－15　Ｈｏｔｅｌ　Ｓ－Ｐｒｅｓｓｏ　Ｗｅｓｔ,06-6537-9100
ＤＹ７３　Ｄｏ夕陽丘７０３／民泊,190492,,,34.6617583,135.5099273,大阪府大阪市浪速区下寺1-4-7　　Ｄｏ夕陽丘,050-6881-0290
ＥＬＬＥ　Ｙｕｈｉｇａｏｋａ／民泊,193935,,,34.6617583,135.5099273,大阪府大阪市浪速区下寺1-4-7　ＤＯ夕陽丘,050-6881-0290
ＯＲＩ　Ｎｉｐｐｏｎｂａｓｈｉ／民泊,199679,,,34.6608215,135.5093538,大阪府大阪市浪速区日本橋東1-12-2　ORI ニッポンバシ,080-6388-8411
ゲストハウス　Ｂ,197460,,,34.6618833,135.5101573,大阪府大阪市浪速区下寺1-4-7　DO夕陽丘1-A,080-6185-1210
リッチモンドホテルなんば大国町,144974,,,34.6583427,135.4988059,大阪府大阪市浪速区敷津東1-8-31,06-6647-0055
プレアール日本橋ＩＩ／民泊,175565,,,34.6622938,135.5104085,大阪府大阪市浪速区下寺1-1-29 プレアール日本橋II,080-4482-7049
プラムホテル,184373,,,34.6596051,135.4963357,大阪府大阪市浪速区元町3-11-22,06-6630-8086
旅タイム・通天閣／民泊,186596,,,34.6611058,135.4945558,大阪府大阪市浪速区恵美須東2-8-5　ウエストエリア通天閣,070-9307-2992
２０１９年フルリノベの贅沢なモダン一軒家／民泊,189398,,,34.6611058,135.4945558,大阪府大阪市浪速区戎本町2-8-20　韶苑,090-4296-8842
パルテール夕陽丘／民泊,190902,,,34.6611058,135.4945558,大阪府大阪市浪速区下寺1-1-17　パルデール夕陽ケ丘,080-3784-0260
斉興館　＾,199654,,,34.6611058,135.4945558,大阪府大阪市浪速区日本橋東1-12-5　斉興館,080-8339-5955
ＫＯＫＯ　ＨＯＴＥＬ　大阪なんば　恵美須町（旧ＫＯＫＯ　ＨＯＴＥＬ　大阪なんば）,183329,,,34.6580237,135.5060447,大阪府大阪市浪速区日本橋5-8-25,06-6630-9860
グランドゥース　ブエナビスタ／民泊,174093,,,34.6591117,135.4963783,大阪府大阪市浪速区敷津西1-6-23 ブエナビスタ難波南603,090-5052-6294
モノトーン難波／民泊,186832,,,34.6616129,135.5106663,大阪府大阪市浪速区下寺1-2-5　モノトーン難波,050-1721-4419
Ｄｏｔ　Ｈｏｔｅｌ　Ｈａｎｇｏｕｔ,177060,,,34.6583729,135.5074162,大阪府大阪市浪速区日本橋東3-2-20,0
珍しいメゾネットタイプのお部屋！Ｆｒｅｅ　ＷＩ－ＦＩ！／民泊,174249,,,34.6583639,135.4967083,大阪府大阪市浪速区敷津西1-5-6 RYUBICⅡ,080-1501-3250
ビジュースイーツ　Ｎａｇｏｍｉ／民泊,175905,,,34.6569454,135.503286,大阪府大阪市浪速区日本橋西2－5－12　Ｂｉｊｏｕ　Ｓｕｉｔｅｓ　Ｎａｇｏｍｉ,050-3628-1830
ＨＯＴＥＬ　ＡＱＵＡ＜大阪府＞,168402,,,34.66712085,135.5118393,大阪府大阪市中央区高津1-8-10　栄信ビル1Ｆ,06-6777-4533
Ｐｒｉｍｅ　Ｉｎｎ　Ｎｉｐｐｏｍｂａｓｈｉ,173009,,,34.66650216,135.5120579,大阪府大阪市天王寺区生玉町11-28,080-3803-4888
旅館　竹水　＾,194843,,,34.6566495,135.5039388,大阪府大阪市浪速区日本橋西2-6-19　ビルドジャパンビルディング　2．3．4階、5．6．7階,090-5184-7464
Ｎａｍｂａ　Ｇｕｅｓｔｈｏｕｓｅ　ＨＩＶＥ,184921,,,34.6569376,135.5054275,大阪府大阪市浪速区日本橋5-12-3　恵美須町MTビル3階,06-6536-8662
ランドーホテルなんば大阪スイーツ,181500,,,34.65684192,135.5054032,大阪府大阪市浪速区日本橋5-12-4,665567737
Ｓａｎｃｔｕａｒｙ　Ｒｅｓｉｄｅｎｃｅ　難波日本橋／民泊,190084,,,34.65647023,135.5034543,大阪府大阪市浪速区日本橋西2-6-8　Ｓａｎｃｔｕａｒｙ　Ｒｅｓｉｄｅｎｃｅ　ＴＴＳＰ難波日本橋,070-9334-2372
ボンホステル,166893,,,34.6562086,135.5017857,大阪府大阪市浪速区敷津東3-1-3,06-6641-5100
シンシア・レジデンス／民泊,169435,,,34.657673,135.50821,大阪府大阪市浪速区日本橋東3-1-16　シンシアレジデンス,090-8366-3695
ＭＫ　Ａｐａｒｔｈｏｔｅｌ　Ｏｓａｋａ／民泊,169142,,,34.6562219,135.5039268,大阪府大阪市浪速区日本橋西2-7-1　エステートＭＫ,050-5444-6620
エステートＭＫ／民泊,169143,,,34.6562219,135.5039268,大阪府大阪市浪速区日本橋西2-7-1　エステートＭＫ,050-5444-6620
エステートＭＫ３０２／民泊,169144,,,34.6562219,135.5039268,大阪府大阪市浪速区日本橋西2-7-1　エステートＭＫ,050-5444-6620
エステートＭＫ　４０２号室／民泊,169145,,,34.6562219,135.5039268,大阪府大阪市浪速区日本橋西2-7-1　エステートＭＫ,050-5444-6620
嵜本レジデンス難波南　ＩＩＩ／民泊,185145,,,34.658603,135.4948119,大阪府大阪市浪速区敷津西1-8-13号　嵜本レジデンス難波南　ＩＩＩ,06-6537-9100
エステートＭＫ　６０１号室／民泊,169141,,,34.6561724,135.5039276,大阪府大阪市浪速区日本橋西2-7-1　エステートＭＫ601号室,050-5444-6620
ＮＤ４２　Ｎａｎｉｗａ　Ｄａｉｋｏｋｕ／民泊,190491,,,34.6566094,135.4981733,大阪府大阪市浪速区敷津東2-5-17　　平田ビル402,050-6881-0290
ランドマーク難波Ⅲ　＾,199660,,,34.6579972,135.4953378,大阪府大阪市浪速区敷津西1-9-7　ランドマーク難波III,090-8229-4465
Ｒ　Ｈｏｔｅｌ　Ｎａｍｂａ　Ｄａｉｋｏｋｕｃｈｏ,192815,,,34.6565489,135.4981548,大阪府大阪市浪速区敷津東2-5-28,06-6648-8202
難波、道頓堀、黒門市場など主要観光地へすぐの好立地！／民泊,169831,,,34.6568145,135.4973908,大阪府大阪市浪速区敷津西2-1-5号　アリタビル大国,090-6678-1491
