宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
ｌｙｆ　Ｔｅｎｊｉｎ　Ｆｕｋｕｏｋａ（ライフ天神福岡）,182097,,,33.58478487,130.4003017,福岡県福岡市中央区今泉1-2-13 レソラ今泉テラス3F,092-753-8695
ｃｏｉｎｓｈｏｓｔｅｌｔｅｎｊｉｎ　＾,175984,,,33.5865798,130.40364,福岡県福岡市中央区渡辺通5－14－25　深町ビル,092-726-1022
Ｈｏｔｅｌ　ＦＵＫ＋Ｏ,198824,,,33.59548462,130.3978986,福岡県福岡市中央区天神5-5-8,092-409-4892
Ｚｅｎ　ａｎｄ　Ｌｉｖｉｎｇ　Ｆｕｋｕｏｋａ,196293,,,33.5910054,130.3919836,福岡県福岡市中央区舞鶴2-1-21,050-1741-9933
東横ＩＮＮ博多西中洲,54226,,,33.58989886,130.4052471,福岡県福岡市中央区西中洲1-16,092-739-1045
ゾンクホテル天神渡辺通,181771,,,33.5872325,130.4045304,福岡県福岡市中央区渡辺通5-10-28　南天神Ｙビル2階、3階,050-1807-3131
グランデエス天神,196878,,,33.5865455,130.4040218,福岡県福岡市中央区渡辺通5-15-3,090-3073-1234
変なホテル福岡　博多,168795,,,33.5940904,130.4033729,福岡県福岡市博多区中洲5-4-19,050-5576-8380
Ｆｌｏｗｅｒ　Ｂａｓｅ　Ｈｉｍａｗａｒｉ　＾,194225,,,33.5957685,130.3983413,福岡県福岡市中央区天神5-5-19　赤い風船ビル8Ｆ,080-3958-6088
ｍｉｚｕｋａ　Ｎａｋａｓｕ　１　‐ｕｎｍａｎｎｅｄ　ｈｏｔｅｌ‐,178336,,,33.59006285,130.4055014,福岡県福岡市中央区西中洲1-14　プロスぺリタ西中洲5Ｆ,03-4531-9681
第２舞鶴ハイツ５０５／福岡でローカル暮らしを体験できる施設／天神駅徒歩１３分／民泊,194482,,,33.5920145,130.3918634,福岡県福岡市中央区舞鶴2-7-22　第2舞鶴ハイツ　505,080-1794-8140
ホテルリブマックス博多中洲,179384,,,33.59414275,130.4035198,福岡県福岡市博多区中洲5-4-21,092-273-0050
平和台ホテル天神,9234,,,33.59338434,130.3926676,福岡県福岡市中央区舞鶴1-5-6,092-737-1000
ｍｉｚｕｋａ　Ｄａｉｍｙｏ７－ｕｎｍａｎｎｅｄ　ｈｏｔｅｌ－,181039,,,33.5861725,130.3930479,福岡県福岡市中央区大名1-4-33　フィル・パーク福岡大名1－4Ｆ,092-688-2552
ホテルＪＡＬシティ福岡　天神,181718,,,33.58938264,130.3913735,福岡県福岡市中央区大名2-12-5,092-718-7558
ヴィラージュ天神南弐番館／民泊,176222,,,33.5879689,130.4052583,福岡県福岡市中央区春吉3－25－8　ヴィラージュ天神南弐－館,050-5444-6620
Ａｓｕｉｔｅ　Ｈａｋａｔａ　ｂｙ　ＡＳＵＭＩＲＵ,197737,,,33.5891195,130.405611,福岡県福岡市中央区春吉3-22-1,050-5482-3715
警固セントラル／民泊,170426,,,33.5852297,130.3941415,福岡県福岡市中央区警固1-15-34　警固1-15-34,050-5444-6620
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　Ｔｅｎｊｉｎ　ＴＵＭＵＧＵ,176828,,,33.58616887,130.4041622,福岡県福岡市中央区渡辺通3-7-10,03-4405-2361
ＬＩＢＥＲＡＴＥＤ　ＨＯＴＥＬ　春吉開地,182829,,,33.5883402,130.4055911,福岡県福岡市中央区春吉3-24-20,050-1724-2107
ホテルリブマックス福岡天神ＷＥＳＴ,181253,,,33.59011888,130.3911352,福岡県福岡市中央区大名2-11-23,092-717-2250
博多エクセルホテル東急,539,,,33.59267354,130.4051665,福岡県福岡市博多区中洲4-6-7,092-262-0109
Ｔｈｅ　ＢＲＥＡＫＦＡＳＴ　ＨＯＴＥＬ福岡天神,160839,,,33.58886824,130.4058292,福岡県福岡市中央区春吉3-23-32,050-1807-4878
アパホテル〈福岡天神西〉（全室禁煙）,179248,,,33.58741498,130.3917159,福岡県福岡市中央区大名1-9-39,092-720-6786
三井ガーデンホテル福岡中洲,178294,,,33.5940921,130.4042872,福岡県福岡市博多区中洲5-5-1,092-263-5531
ザ・ミレニアルズ福岡（Ｔｈｅ　Ｍｉｌｌｅｎｎｉａｌｓ　福岡）,176752,,,33.5937751,130.4046018,福岡県福岡市博多区中洲5-2-18,092-262-2009
ザ・ライブリー福岡博多（ＴＨＥ　ＬＩＶＥＬＹ　福岡博多）,172982,,,33.59379074,130.404638,福岡県福岡市博多区中洲5-2-18,050-3138-2071
ＨＯＴＥＬ　博多中洲　ＩＮＮ,165171,,,33.595643,130.4021182,福岡県福岡市博多区中洲中島町4-14,092-291-0088
グランドべース福岡天神,181074,,,33.5855581,130.4040282,福岡県福岡市中央区渡辺通3-6-2,092-409-4892
ＨＥＡＲＴＳカプセルホテル＆スパ中洲,76347,,,33.59365676,130.4049998,福岡県福岡市博多区中洲5-2-1 7F・8F,092-263-1313
デュークスホテル中洲,8288,,,33.5950038,130.403611,福岡県福岡市博多区中洲中島町1-1　,092-283-2800
ベッセルイン博多中洲（中洲川端）（２０２６年２月２８日全客室リニューアル）　,104626,,,33.59418448,130.404872,福岡県福岡市博多区中洲5-1-12,092-271-4055
浜の町病院前S.Bホテル（旧：北天神エスビーホテル）,9367,,,33.59551467,130.3937925,福岡県福岡市中央区長浜1-2-24,092-717-6600
ザ　ロイヤルパーク　キャンバス　福岡中洲,187109,,,33.59482963,130.4041907,福岡県福岡市博多区中洲五丁目6番20号,092-291-1188
ＡＭＰ　ＦＬＡＴ　Ｋｅｇｏ,180021,,,33.5835897,130.3956755,福岡県福岡市中央区警固1-4-21,927183822
ホテルリソルトリニティ博多,130169,,,33.5928738,130.4060479,福岡県福岡市博多区中洲4-4-10,092-282-9269
Ｇｕｅｓｔ．ｒｏｏｍ　Ｊ’ｓ　ｈｏｕｓｅ　３３,167890,,,33.5834748,130.4014545,福岡県福岡市中央区渡辺通4-4-19　ラ・カーサ薬院401号室,092-832-3303
ファーストキャビン博多,146992,,,33.5936572,130.4060179,福岡県福岡市博多区中洲3-7-24　ｇａｔｅ’ｓ 8F,092-260-1852
ホテルモントレ福岡,178192,,,33.58474115,130.4045233,福岡県福岡市中央区渡辺通3-4-13,092-734-7111
ホテル　モンテ　エルマーナ福岡（ホテルモントレグループ）,153418,,,33.5850164,130.4048653,福岡県福岡市中央区渡辺通3-4-24,092-735-7111
ＤＤ　ＨＯＴＥＬ　中洲,191873,,,33.5967724,130.402091,福岡県福岡市博多区須崎町8-10,092-291-8233
ホテルオークラ福岡,2604,,,33.59548155,130.404847,福岡県福岡市博多区下川端町3-2 博多リバレイン,092-262-1111
福岡ユウベルホテル,182101,,,33.5833062,130.3941071,福岡県福岡市中央区警固1-9-3,092-761-0345
エスペリアホテル福岡中洲,182669,,,33.5960119,130.4042074,福岡県福岡市博多区須崎町2-1,092-271-0077
Ｍｅｉ,177834,,,33.5859886,130.4064204,福岡県福岡市中央区春吉2-16-19,092-771-6221
ナインアワーズ中洲川端駅,173037,,,33.595182,130.4058401,福岡県福岡市博多区下川端町3-1　博多リバレインモールＢ1Ｆ,092-283-8755
【飲み会＆パーティ可】個室完備！博多・天神の中心街！利用人数は相談可　＾,189859,,,33.58400621,130.3921061,福岡県福岡市中央区警固2-13-21　パインヒル警固602,090-4991-0099
警固サムライ　＾,170571,,,33.5839936,130.3921011,福岡県福岡市中央区警固2-13-21　パインヒル　6Ｆ（603号）,090-6638-2646
天神のお洒落エリア、名店多数！／広々３ＤＫ／毎回換気除菌／自炊可／博多直通バス有／動画対応ＴＶ／民泊,176157,,,33.5839711,130.3921044,福岡県福岡市中央区警固2－13－21　パインヒル警固,080-1226-9244
博多の旅籠　すノや,196419,,,33.5971222,130.4031564,福岡県福岡市博多区須崎町6-5,070-5697-6932
ホテルエクレール博多,10722,,,33.59623424,130.4048359,福岡県福岡市博多区須崎町1-1,092-283-2000
グランドベース薬院大通り,180378,,,33.5816736,130.3976873,福岡県福岡市中央区薬院1-10-19,050-1794-3734
プラザ芙蓉ホテル,65450,,,33.58261356,130.403653,福岡県福岡市中央区渡辺通2-3-28,092-761-9633
ニッセイホテル福岡,31929,,,33.589638,130.3880304,福岡県福岡市中央区赤坂1-15-31,092-732-0900
グランドベース博多,172639,,,33.59701221,130.4048525,福岡県福岡市博多区古門戸町2-17,092-409-4892
ＹＯＵ　ＳＴＹＬＥ　ＨＯＴＥＬ　ＨＡＫＡＴＡ,183210,,,33.5962214,130.4060291,福岡県福岡市博多区下川端町10-1,092-402-4433
ＮＫホテルズ,183501,,,33.5812253,130.3968402,福岡県福岡市中央区薬院2-2-31,092-753-9636
グランドキャビン天神南,178568,,,33.5811366,130.4006087,福岡県福岡市中央区薬院3-3-33,092-525-0002
ＡＭＰ　ＦＬＡＴ　Ｔｅｎｊｉｎ　Ｍｉｎａｍｉ　ＩＩ,180026,,,33.5822872,130.4041775,福岡県福岡市中央区渡辺通2-2-6,092-718-3822
博多の宿　徒然庵,179595,,,33.59749789,130.4050364,福岡県福岡市博多区古門戸町4-4,080-8043-2702
ホテルニューオータニ博多,1017,,,33.58331908,130.406475,福岡県福岡市中央区渡辺通1-1-2  　　　　  ,092-714-1111
ＳＵＮＺ　ＨＯＴＥＬＳ．ＦＵＫＵＯＫＡ　ＫＥＧＯ,191971,,,33.5835766,130.3901296,福岡県福岡市中央区警固2-11-10　高橋ビル403号室,079-263-7511
ＴＲＩＰ　ＰＯＤ　ＫＯＭＯＮＤＯ－ＭＡＣＨＩ,167477,,,33.59823286,130.4041627,福岡県福岡市博多区古門戸町6-20,03-4531-9681
乃宿－ｎｏｙａｄｏ－博多,198632,,,33.599104,130.40182,福岡県福岡市博多区対馬小路4-13,092-524-7167
グランドベース博多門,181272,,,33.5987947,130.4032019,福岡県福岡市博多区古門戸町10-12,092-409-4892
ディアマンテ薬院　＾,171723,,,33.5805483,130.3959264,福岡県福岡市中央区薬院2-3-10　305，306，307，308　ディアマンテ薬院,090-9074-9489
クインテッサホテル福岡天神南,176982,,,33.58108698,130.4030926,福岡県福岡市中央区白金1-18-3,092-707-1691
リリーフ天神東２０３号室／民泊,190976,,,33.5990918,130.4028189,福岡県福岡市博多区対馬小路1-9　リリーフ天神東203号室,080-1794-8140
リリーフ天神東７０４／民泊,194805,,,33.5990918,130.4028189,福岡県福岡市博多区対馬小路1-9　リリーフ天神東704号室,080-1794-8140
福岡東映ホテル,2921,,,33.58212754,130.405489,福岡県福岡市中央区高砂1-1-23,092-524-2121
Ｔｈｅ　ＬＯＦＴ　ＩＮＮ　ＨＡＫＡＴＡ,197138,,,33.5970042,130.406716,福岡県福岡市博多区綱場町9-11,092-260-3299
Ｌｅ　Ｌｉｅｎ　Ｎａｋａｓｕ　＾,190578,,,33.5968622,130.4070069,福岡県福岡市博多区綱場町5-18-1　ＭＡタワー中州川端7Ｆ,080-4283-6387
ＴＡＢＩＳＡＩ　ＨＯＴＥＬ　ＰＲＥＭＩＵＭ　博多-中洲,179429,,,33.59662171,130.4073404,福岡県福岡市博多区綱場町4-15　サン21　3F・4F,092-534-5020
ＭＵＳＵＢＩ　ＨＯＴＥＬ　ＭＡＣＨＩＹＡ　ＮＡＲＡＹＡ－ＭＡＣＨＩ１（ムスビホテル町家　奈良屋町１）,177877,,,33.59802,130.4054809,福岡県福岡市博多区奈良屋町4-6,03-4531-9681
ＭＵＳＵＢＩ　ＨＯＴＥＬ　ＭＡＣＨＩＹＡ　ＮＡＲＡＹＡ－ＭＡＣＨＩ２（ムスビホテル町家　奈良屋町２）,178220,,,33.59802,130.4054809,福岡県福岡市博多区奈良屋町4-5,03-4531-9681
ホテルドルフ古門戸,198694,,,33.59924996,130.4031436,福岡県福岡市博多区古門戸町10-13,092-409-4892
ＴＲＩＰ　ＰＯＤ　ＴＳＵＭＡＳＨＯＪＩ,168724,,,33.5994509,130.4026014,福岡県福岡市博多区対馬小路5-6-1,03-4531-9681
ＨＯＴＥＬ　ＣＯＣＯＮ,176616,,,33.58132912,130.4049777,福岡県福岡市中央区高砂1-22-23,092-409-4892
ＨＯＴＥＬ＆ＣＯ,181287,,,33.5803255,130.4024354,福岡県福岡市中央区白金1-17-13,092-409-4892
ホテルニューガイア薬院,147590,,,33.58015807,130.4020727,福岡県福岡市中央区大宮1-1-6(本館）/福岡市中央区大宮1-1-7（別館No.21）/福岡市中央区平尾1-3-45（別館No.22）/　福岡市中央区平尾1丁目4-4（別館No.23）,092-534-4126
クロスライフ博多柳橋（オリックスホテルズ＆リゾーツ）,184508,,,33.58302574,130.4078829,福岡県福岡市中央区春吉1-6-5,092-733-3900
ザ・ワンファイブマリン福岡,1620,,,33.59916487,130.4046745,福岡県福岡市博多区奈良屋町10-21,0570-007-779
天神東ルッソ２０１号室／民泊,190218,,,33.6001029,130.4025913,福岡県福岡市博多区対馬小路6-21　天神東ルッソ201,080-1794-8140
グランドベース博多－Ⅰ,181270,,,33.6004472,130.4017186,福岡県福岡市博多区対馬小路10-17,050-1794-2804
ホテルゆめや,166925,,,33.5795653,130.4020373,福岡県福岡市中央区大宮1-1-24,092-524-7588
スマイルスマートイン博多,51206,,,33.59980048,130.4040775,福岡県福岡市博多区神屋町3-5,092-262-6678
慶　Ｈｏｔｅｌ　ａｎｄ　Ａｐａｒｔｍｅｎｔ,193033,,,33.60007464,130.4039842,福岡県福岡市博多区神屋町3-5,092-409-4892
グランドベース博多奈良屋,182003,,,33.5996094,130.4053834,福岡県福岡市博多区奈良屋町8-12,092-409-4892
アパホテル〈福岡渡辺通駅前〉ＥＸＣＥＬＬＥＮＴ,182,,,33.58215814,130.4081193,福岡県福岡市中央区清川1-10-1,0570-099-811
Ｈｏｓｔｅｌ　ＳＴＡＮＤ　ＢＹ　ＭＥ,192933,,,33.5895792,130.3850213,福岡県福岡市中央区大手門1-3-22　坂田ビル,080-6427-7226
博多ニューポートホテル,10837,,,33.60028931,130.404072,福岡県福岡市博多区神屋町3-27,092-291-0811
ＴＨＥ　ＨＯＴＥＬＳ　ＨＡＫＡＴＡ　ＫＡＳＡＮＥ　ＢＡＹＳＩＤＥ,177538,,,33.60130321,130.4010602,福岡県福岡市博多区築港本町4-16,092-271-1171
ＴＲＩＰ　ＰＯＤ　ＴＡＫＡＳＡＧＯ　Ｂ（トリップポッド高砂　Ｂ）,167478,,,33.58039469,130.4064189,福岡県福岡市中央区高砂1-19-5,03-4531-9681
ＴＲＩＰ　ＰＯＤ　ＴＡＫＡＳＡＧＯ　Ａ（トリップポッド高砂　Ａ）,168676,,,33.58037287,130.4064148,福岡県福岡市中央区高砂1-19-6,03-4531-9681
ホテルリブマックス福岡天神,171870,,,33.58167504,130.4085466,福岡県福岡市中央区清川1-12-17,092-534-1140
ピオーレ大手門／民泊,175165,,,33.5905689,130.3842944,福岡県福岡市中央区大手門2-3-35ピオーレ大手門,090-2084-2554
ＫＫＲホテル博多（国家公務員共済組合連合会福岡共済会館）,5388,,,33.57876381,130.3936596,福岡県福岡市中央区薬院4-21-1,092-521-1361
ＢＡＳＥ　ＬＡＹＥＲ　ＨＯＴＥＬ　福岡,198902,,,33.5809598,130.4078819,福岡県福岡市中央区清川1-14-15,092-406-1256
ホテル博多プレイス,76358,,,33.60171411,130.4015777,福岡県福岡市博多区築港本町3-16,092-404-7770
フォレストイン天神南,167681,,,33.5810446,130.4084095,福岡県福岡市中央区清川1-13-8,092-791-3287
平和台ホテル大手門（旧　球場前別館）,9232,,,33.58900134,130.3837797,福岡県福岡市中央区大手門1-5-4,092-741-4422
エルスタンザ天神東,193394,,,33.6023426,130.3989659,福岡県福岡市博多区築港本町11-3,0927-31-5539
リトリートタワー天神　＾,195653,,,33.5802868,130.407728,福岡県福岡市中央区高砂1-12-1　副島ビル,080-6453-1909
Ｖａｃａｔｉｏｎ　Ｒｅｎｔａｌｓ　ＡＫＡＳＡＫＡ,163052,,,33.5838746,130.3849862,福岡県福岡市中央区赤坂2-6-88,092-409-9313
膳・お宿　西亭,183585,,,33.5787925,130.406053,福岡県福岡市中央区白金1-8-10,0925-31-7777
Ｙａｋｕｉｎ　ｓｏｕｔｈ　ｉｎｖｅｓｔ,180070,,,33.5791953,130.4073278,福岡県福岡市中央区高砂1-15-10,092-753-6509
クインテッサホテル福岡渡辺通　Ｃｏｍｉｃ＆Ｂｏｏｋｓ,196680,,,33.5808237,130.4098683,福岡県福岡市中央区清川2-6-23,092-401-1211
ホテルＹｅｅＴ天神南,198328,,,33.58028537,130.4094897,福岡県福岡市中央区清川2-11-16,092-409-4892
ＬＩＮＫＨＯＵＳＥ　ＨＯＴＥＬ,188257,,,33.5806787,130.4099809,福岡県福岡市中央区清川2-6-21,050-3092-4550
ランドーホテル福岡アネックス,179866,,,33.5769013,130.4017254,福岡県福岡市中央区平尾1-11-7,092-526-5231
Ｆｕｋｕｏｋａ　Ｇｕｅｓｔｈｏｕｓｅ　ＣＡＭＰ,195905,,,33.60247258,130.404946,福岡県福岡市博多区大博町4-5,092-235-1565
フォレストテラス天神南,167925,,,33.57991233,130.4095194,福岡県福岡市中央区清川2-11-17,092-791-3287
ホテルリファレンス呉服町コンドミニアム,198355,,,33.60019363,130.4096843,福岡県福岡市博多区中呉服町7-4 リファレンス呉服町,092-402-7420
ＴＡＢＩＳＡＩ　ＨＯＴＥＬ　ＳＷＥＬＬ,195920,,,33.5783684,130.4076815,福岡県福岡市中央区高砂2-22-12,092-534-5020
ＴＡＢＩＳＡＩ　ＨＯＴＥＬ　ＡＬＬＥＹ　＾,199831,,,33.57860718,130.40814,福岡県福岡市中央区高砂2-21-4 ＴＡＢＩＳＡＩ　ＨＯＴＥＬ　ＡＬＬＥＹ,092-534-5020
彩ホテル翠,198069,,,33.6027023,130.4054992,福岡県福岡市博多区大博町6-3,050-5539-2234
Ｆａｍｉｌｙ　Ｃｏｔｔａｇｅ　Ｙａｋｕｉｎ　Ｍｉｎａｍｉ,181324,,,33.5765543,130.4037196,福岡県福岡市中央区大宮 2-1-27,092-718-3822
ホテル一楽,9239,,,33.58003898,130.4105802,福岡県福岡市中央区清川2-5-5,092-531-0561
福岡サンパレスホテル＆ホール,18952,,,33.60381943,130.4022137,福岡県福岡市博多区築港本町2-1,092-272-1483
ホテルニューガイア上呉服,153161,,,33.599615,130.4115784,福岡県福岡市博多区上呉服町14-25,092-273-2911
ＨＯＴＥＬ　ＮＥＸＵＳ　博多山王,179907,,,33.5799364,130.4329499,福岡県福岡市博多区山王1-16-21,092-419-2020
十二ＨＯＴＥＬ（ジュウニホテル）,196685,,,33.5915091,130.4578552,福岡県福岡市博多区東平尾1-16-25,092-623-6383
ドリームホテル５０１,196789,,,33.5757298,130.4321112,福岡県福岡市博多区博多駅南6-10-21-1Ｆ,092-516-3660
ドリームホテル６０１,196790,,,33.5757298,130.4321112,福岡県福岡市博多区博多駅南6-10-21,092-516-3660
Ｅｎｚｏ　Ｆｕｋｕｏｋａ　Ｂ,172999,,,33.5986226,130.4491685,福岡県福岡市博多区空港前2-6-5,5031962080
ラ・ポート空港前／民泊,175685,,,33.5978616,130.4528887,福岡県福岡市博多区空港前3-23-25　ラ・ポート空港前,090-2084-2554
ＬｕｘｕｒｙＳｗｅｅｔ博多駅南５１／民泊,195590,,,33.5778409,130.4280567,福岡県福岡市博多区博多駅南5-6-34　modern palazzo 博多南 Vogue501,070-4732-0719
ＬｕｘｕｒｙＳｗｅｅｔ博多駅南６１／民泊,195591,,,33.5778409,130.4280567,福岡県福岡市博多区博多駅南5-6-34　modern palazzo 博多南 Vogue601,070-4732-0719
ＬｕｘｕｒｙＳｗｅｅｔ博多駅南５２／民泊,195592,,,33.5778409,130.4280567,福岡県福岡市博多区博多駅南5-6-34　modern palazzo 博多南 Vogue502,070-4732-0719
ＬｕｘｕｒｙＳｗｅｅｔ博多駅南５３／民泊,195593,,,33.5778409,130.4280567,福岡県福岡市博多区博多駅南5-6-34　modern palazzo 博多南 Vogue503,070-4732-0719
ＬｕｘｕｒｙＳｗｅｅｔ博多駅南６２／民泊,195594,,,33.5778409,130.4280567,福岡県福岡市博多区博多駅南5-6-34　modern palazzo 博多南 Vogue602,070-4732-0719
ＬｕｘｕｒｙＳｗｅｅｔ博多駅南６３／民泊,195595,,,33.5778409,130.4280567,福岡県福岡市博多区博多駅南5-6-34　modern palazzo 博多南 Vogue603,070-4732-0719
Ｓｔａｙ　Ａｉｒｐｏｒｔ,162868,,,33.5995626,130.4504341,福岡県福岡市博多区空港前2-11-15,092-406-8470
博多　由布院・武雄温泉　万葉の湯,15752,,,33.59862342,130.4348081,福岡県福岡市博多区豊2-3-66,092-452-4126
Ａ．Ｔ．ＨＯＴＥＬ　ＨＡＫＡＴＡ,179309,,,33.5748252,130.4265909,福岡県福岡市博多区博多駅南5-26-18,092-710-5571
ホテルグランビュー福岡空港,168800,,,33.60349002,130.4446624,福岡県福岡市博多区大井2-10-6,092-629-8666
ホテルフロント・イン福岡空港,178967,,,33.60217466,130.4528751,福岡県糟屋郡志免町別府2-18-1,092-624-6688
イヌヤド　‐愛犬と宿泊する小さなホテル‐,180743,,,33.57709986,130.4208682,福岡県福岡市博多区美野島3-4-14,092-983-7162
Ｃｒｏｓｓ　Ｖｉｌｌａ　Ｙｏｓｈｉｚｕｋａ／民泊,170785,,,33.6038823,130.4265816,福岡県福岡市博多区吉塚2-3-34　クロスヴィラ吉塚,050-5444-6620
ＨＵＢ吉塚／民泊,194876,,,33.6031971,130.4249098,福岡県福岡市博多区吉塚2-7-2,080-1794-8140
ＴＲＩＰ　ＰＯＤ　ＹＯＳＨＩＺＵＫＡ　Ｂ,172693,,,33.60233279,130.4237667,福岡県福岡市博多区吉塚1-20-24,03-4531-9681
ＴＲＩＰ　ＰＯＤ　ＹＯＳＨＩＺＵＫＡ　Ｃ,172694,,,33.60246007,130.423853,福岡県福岡市博多区吉塚1-20-23,03-4531-9681
ＡＭＰ　ＦＬＡＴ　Ｙｏｓｈｉｚｕｋａ,180036,,,33.60413889,130.4260834,福岡県福岡市博多区吉塚2-4-11,092-718-3822
ウエルカム！ブランチあり！カフェのあるレトロなタウンハウス＠非対面チェックイン・アウト／民泊,174098,,,33.5799656,130.474516,福岡県福岡市博多区東月隈4-7-1-1 月隈バザール（各ユニットが独立した長屋スタイルの2階建て商業ビル）,080-4315-2189
ＡＩＲＳＴＡＲ　Ｆｕｋｕｏｋａ－Ａｉｒｐｏｒｔ／民泊,175601,,,33.577663,130.4746851,福岡県福岡市博多区浦田1-1-8-3 迫野ビル,092-409-5247
ＳＯＬＥＩＬ　ＴＯＫＩ３／民泊,190225,,,33.5699306,130.417593,福岡県福岡市南区清水1-24-39　ＳＯＬＥＩＬ　ＴＯＫＩ　3,090-3685-1866
ＴＲＩＰ　ＰＯＤ　ＣＨＩＹＯ　Ａ,172100,,,33.603251,130.4178694,福岡県福岡市博多区千代1-23-47,03-4531-9681
Ｖｉｅｕｎｏ　Ｓｔａｙ　Ｈａｋａｔａ２（ビューノステイハカタ２）,181880,,,33.6026419,130.4157112,福岡県福岡市博多区千代1丁目19-9,050-1720-7129
グリーンリッチホテル西鉄大橋駅前,84779,,,33.55903613,130.4260072,福岡県福岡市南区大橋1-7-15,092-552-4400
Ｃｈｉｙｏ　ａｐａｒｔｍｅｎｔ,180062,,,33.6018806,130.4149173,福岡県福岡市博多区千代1-16-15,092-753-6509
博多の宿　旅館まいだし,13893,,,33.60959653,130.4218561,福岡県福岡市東区馬出1-15-25,092-651-1822
Ｗｈｉｔｅ　Ｃｒｙｓｔａｌ,182549,,,33.6038128,130.4142211,福岡県福岡市博多区千代4-4-33,080-3220-3610
ホテルリファレンス東公園２コンドミニアム,198581,,,33.6021845,130.4126986,福岡県福岡市博多区千代3-4-10,092-402-7420
エアポートテラスハウス／民泊,194736,,,33.5604164,130.4713576,福岡県福岡市博多区金の隈1-31-48　エアポートテラスハウス,070-4732-0719
Ｖｉｅｕｎｏ　Ｓｔａｙ　Ｈａｋａｔａ１（ビューノステイハカタ１）,181879,,,33.6069534,130.4131661,福岡県福岡市博多区千代4丁目21-24,050-1720-7129
ヒルトン福岡シーホーク,1137,,,33.59457526,130.3605122,福岡県福岡市中央区地行浜2-2-3,092-844-8111
Ｆｌｏｗｅｒ　Ｂａｓｅ　ＫＩＫＵ　＾,194226,,,33.5990785,130.3667155,福岡県福岡市中央区福浜1-10-1　Ｆｌｏｗｅｒ　Ｂａｓｅ　ＫＩＫＵ,080-3958-6088
リトリートコートｐａｙｐａｙドーム／民泊,195673,,,33.5903661,130.3654006,福岡県福岡市中央区地行4-11-9　メルフォードII201,080-6453-1909
Ｆｌｏｗｅｒ　Ｂａｓｅ　リリーハウス　＾,189313,,,33.5949038,130.3690589,福岡県福岡市中央区唐人町2-9-22　リリーハウス1階　Ｆｌｏｗｅｒ　Ｂａｓｅ　リリーハウス,080-3958-6088
シーサイドホテルツインズももち,136126,,,33.59214767,130.3557321,福岡県福岡市早良区百道浜1-7-4,092-822-5001
Ｄａｒｉｎホークス通り,192125,,,33.5916201,130.3684388,福岡県福岡市中央区唐人町2-4-7,070-7773-2001
Ｆｌｏｗｅｒ　Ｂａｓｅ　ＦＵＪＩ　＾,189314,,,33.588555,130.3644868,福岡県福岡市中央区地行2-14-7-1　Ｆｌｏｗｅｒ　Ｂａｓｅ　ＦＵＪＩ,080-3958-6088
Ｆｌｏｗｅｒ　Ｂａｓｅ　ＴＳＵＢＡＫＩ　＾,189315,,,33.588555,130.3644868,福岡県福岡市中央区地行2-14-7-2　Ｆｌｏｗｅｒ　Ｂａｓｅ　ＴＳＵＢＡＫＩ,080-3958-6088
ザ・レジデンシャルスイート・福岡,12562,,,33.59015068,130.3556905,福岡県福岡市早良区百道浜1-3-70,092-846-8585
ホテルニューガイア　ドーム前,151071,,,33.5894515,130.367943,福岡県福岡市中央区地行1-4-6,092-737-3901
ＰＬＵＳ　ＯＮＥ　ＮＩＳＨＩＫＯＥＮ,177912,,,33.5957678,130.3714724,福岡県福岡市中央区唐人町3-6-30,070-4327-9529
ＴＲＩＰ　ＰＯＤ　ＴＯＪＩＮーＭＡＣＨＩ　Ａ（トリップポッド唐人町　Ａ）,168677,,,33.59156528,130.3706944,福岡県福岡市中央区唐人町1-9-19,03-4531-9681
リトリートコート西新　＾,195668,,,33.5873122,130.3630216,福岡県福岡市中央区地行2-10-9　エリーナハイツ西新東 II　203号,080-6453-1909
平和台ホテル　ファイブ,9230,,,33.58901494,130.3685727,福岡県福岡市中央区今川1-4-2,092-732-5000
ワンズホテル福岡,168188,,,33.58932721,130.3690334,福岡県福岡市中央区今川1-3-3　,092-738-5533
ホテルポートヒルズ福岡,173019,,,33.59909688,130.3717466,福岡県福岡市中央区西公園14-24,092-741-3535
ｃｏｃｏｎｅ　ｇｕｅｓｔ　ｈｏｕｓｅ／民泊,175695,,,33.5900099,130.371427,福岡県福岡市中央区黒門6-4　エスポワール大濠公園,080-5684-0161
Ｏｈｏｒｉ　Ｐａｒｋｓｉｄｅ　Ｓｔａｙ　＾,191257,,,33.589346,130.3716262,福岡県福岡市中央区黒門5-18　Ｏｈｏｒｉ　Ｐａｒｋｓｉｄｅ　Ｓｔａｙ,080-1794-8140
福岡プリンスホテル　ももち浜（２０２６年３月１７日開業）,196538,,,33.59338738,130.3504693,福岡県福岡市早良区百道浜二丁目3番23号,092-400-1806
ＢＵＥＮＡ　ＶＩＳＴＡ　ＯＨＯＲＩ　ＰＡＲＫ,193546,,,33.5911287,130.3730672,福岡県福岡市中央区荒戸3-10-1　1301,090-3197-0854
ＣｏｃｏＣｏｎｎｅ　福岡西新　本館,183894,,,33.5843665,130.3593409,福岡県福岡市早良区西新3-1-12,5018092797
